OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
S1_R1	0	0	0.00000	0	GH015960.MP4	63420	59.94006
S1_R1	0	0	0.00000	0	GH025960.MP4	63420	59.94006
S1_R1	0	0	0.00000	0	GH035960.MP4	63420	59.94006
S1_R1	0	0	0.00000	0	GH045960.MP4	63420	59.94006
S1_R1	0	0	0.00000	0	GH055960.MP4	3205	59.94006
S1_R2	0	0	0.00000	0	GH015805.MP4	63420	59.94006
S1_R2	0	0	0.00000	0	GH025805.MP4	63420	59.94006
S1_R2	0	0	0.00000	0	GH035805.MP4	63420	59.94006
S1_R2	0	0	0.00000	0	GH045805.MP4	63420	59.94006
S1_R2	0	0	0.00000	0	GH055805.MP4	2891	59.94006
S1_R3	0	0	0.00000	0	GH018747.MP4	63420	59.94006
S1_R3	0	0	0.00000	0	GH028747.MP4	63420	59.94006
S1_R3	0	0	0.00000	0	GH038747.MP4	63420	59.94006
S1_R3	0	0	0.00000	0	GH048747.MP4	63420	59.94006
S1_R3	0	0	0.00000	0	GH058747.MP4	3335	59.94006
S1_R4	0	0	0.00000	0	GH015696.MP4	63420	59.94006
S1_R4	0	0	0.00000	0	GH025696.MP4	63420	59.94006
S1_R4	0	0	0.00000	0	GH035696.MP4	63420	59.94006
S1_R4	0	0	0.00000	0	GH045696.MP4	63420	59.94006
S1_R4	0	0	0.00000	0	GH055696.MP4	7609	59.94006
S1_R5	0	0	0.00000	0	GH015687.MP4	63420	59.94006
S1_R5	0	0	0.00000	0	GH025687.MP4	63420	59.94006
S1_R5	0	0	0.00000	0	GH035687.MP4	63420	59.94006
S1_R5	0	0	0.00000	0	GH045687.MP4	63420	59.94006
S1_R5	0	0	0.00000	0	GH055687.MP4	7126	59.94006
S1_R6	0	0	0.00000	0	GH018564.MP4	63420	59.94006
S1_R6	0	0	0.00000	0	GH028564.MP4	63420	59.94006
S1_R6	0	0	0.00000	0	GH038564.MP4	63420	59.94006
S1_R6	0	0	0.00000	0	GH048564.MP4	53048	59.94006
S1_R7	0	0	0.00000	0	GH018749.MP4	63420	59.94006
S1_R7	0	0	0.00000	0	GH028749.MP4	63420	59.94006
S1_R7	0	0	0.00000	0	GH038749.MP4	63420	59.94006
S1_R7	0	0	0.00000	0	GH048749.MP4	63420	59.94006
S1_R7	0	0	0.00000	0	GH058749.MP4	5906	59.94006
S1_R8	0	0	0.00000	0	GH015698.MP4	63420	59.94006
S1_R8	0	0	0.00000	0	GH025698.MP4	63420	59.94006
S1_R8	0	0	0.00000	0	GH035698.MP4	63420	59.94006
S1_R8	0	0	0.00000	0	GH045698.MP4	63420	59.94006
S1_R8	0	0	0.00000	0	GH055698.MP4	11260	59.94006
S2_R1	0	0	0.00000	0	GH015959.MP4	63420	59.94006
S2_R1	0	0	0.00000	0	GH025959.MP4	63420	59.94006
S2_R1	0	0	0.00000	0	GH035959.MP4	63420	59.94006
S2_R1	0	0	0.00000	0	GH045959.MP4	63420	59.94006
S2_R1	0	0	0.00000	0	GH055959.MP4	31028	59.94006
S2_R2	0	0	0.00000	0	GH015804.MP4	63420	59.94006
S2_R2	0	0	0.00000	0	GH025804.MP4	63420	59.94006
S2_R2	0	0	0.00000	0	GH035804.MP4	63420	59.94006
S2_R2	0	0	0.00000	0	GH045804.MP4	63420	59.94006
S2_R2	0	0	0.00000	0	GH055804.MP4	13669	59.94006
S2_R3	0	0	0.00000	0	GH018746.MP4	63420	59.94006
S2_R3	0	0	0.00000	0	GH028746.MP4	63420	59.94006
S2_R3	0	0	0.00000	0	GH038746.MP4	63420	59.94006
S2_R3	0	0	0.00000	0	GH048746.MP4	63420	59.94006
