OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute	Attribute
AR_CTC_R1_B	57	CTC_R1_B.avi	271963	90.65433		-1	1085.21739	674.5593	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	58	CTC_R1_B.avi	271963	90.65433		-1	794.8071	708.63983	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	59	CTC_R1_B.avi	271963	90.65433		-1	613.74158	641.65397	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	60	CTC_R1_B.avi	271963	90.65433		-1	717.20759	514.73341	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	61	CTC_R1_B.avi	271963	90.65433		-1	647.83833	532.36126	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	62	CTC_R1_B.avi	271963	90.65433		-1	775.9951	418.36779	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	63	CTC_R1_B.avi	271963	90.65433		-1	632.55358	386.63765	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	64	CTC_R1_B.avi	271963	90.65433		-1	760.71035	316.12622	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	65	CTC_R1_B.avi	271963	90.65433		-1	530.26332	531.18607	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	66	CTC_R1_B.avi	271963	90.65433		-1	499.69382	609.92383	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	67	CTC_R1_B.avi	271963	90.65433		-1	470.30006	461.84984	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	68	CTC_R1_B.avi	271963	90.65433		-1	335.08879	486.52884	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	69	CTC_R1_B.avi	271963	90.65433		-1	248.08328	551.16431	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	70	CTC_R1_B.avi	271963	90.65433		-1	243.38028	654.58107	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	71	CTC_R1_B.avi	271963	90.65433		-1	157.55052	754.47225	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	72	CTC_R1_B.avi	272970	90.99		-1	1087.56889	689.83678	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	73	CTC_R1_B.avi	272970	90.99		-1	1172.2229	632.25245	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	74	CTC_R1_B.avi	272970	90.99		-1	1086.39314	487.70403	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	75	CTC_R1_B.avi	272970	90.99		-1	1175.75015	408.96627	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	76	CTC_R1_B.avi	272970	90.99		-1	818.32211	421.89336	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	77	CTC_R1_B.avi	272970	90.99		-1	672.52909	488.87922	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	78	CTC_R1_B.avi	272970	90.99		-1	570.23882	593.47116	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	79	CTC_R1_B.avi	272970	90.99		-1	503.22107	720.39173	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	80	CTC_R1_B.avi	272970	90.99		-1	435.02756	673.38411	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	81	CTC_R1_B.avi	272970	90.99		-1	369.18555	608.74864	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	82	CTC_R1_B.avi	272970	90.99		-1	364.48255	548.81393	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	83	CTC_R1_B.avi	272970	90.99		-1	466.77281	490.05441	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	84	CTC_R1_B.avi	272970	90.99		-1	392.70055	638.1284	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	85	CTC_R1_B.avi	272970	90.99		-1	115.22352	649.8803	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	86	CTC_R1_B.avi	272970	90.99		-1	146.96877	564.0914	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	87	CTC_R1_B.avi	283626	94.542		-1	768.9406	557.04026	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
AR_CTC_R1_B	88	CTC_R1_B.avi	283626	94.542		-1	235.15003	562.91621	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
AR_CTC_R1_B	89	CTC_R1_B.avi	289122	96.374		-1	627.85058	404.26551	0	0	Carangidae	Pseudocaranx		37337924	17	AD	Passing			
AR_CTC_R1_B	90	CTC_R1_B.avi	297915	99.305		-1	1289.79792	629.90207	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	91	CTC_R1_B.avi	297915	99.305		-1	992.33313	658.10664	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	92	CTC_R1_B.avi	297915	99.305		-1	1145.18065	582.89445	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	93	CTC_R1_B.avi	297915	99.305		-1	1133.42315	437.17084	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	94	CTC_R1_B.avi	297915	99.305		-1	968.81813	356.0827	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	95	CTC_R1_B.avi	297915	99.305		-1	784.22535	351.38194	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	96	CTC_R1_B.avi	297915	99.305		-1	768.9406	296.14799	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	97	CTC_R1_B.avi	297915	99.305		-1	629.02633	273.81937	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	98	CTC_R1_B.avi	297915	99.305		-1	604.33558	357.25789	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	99	CTC_R1_B.avi	297915	99.305		-1	680.75934	459.49946	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	100	CTC_R1_B.avi	297915	99.305		-1	506.74832	493.57998	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	101	CTC_R1_B.avi	297915	99.305		-1	483.23331	611.09902	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	102	CTC_R1_B.avi	297915	99.305		-1	389.1733	522.95974	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	103	CTC_R1_B.avi	297915	99.305		-1	105.81751	609.92383	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	104	CTC_R1_B.avi	297915	99.305		-1	235.15003	624.02612	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	105	CTC_R1_B.avi	297915	99.305		-1	296.28904	453.6235	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	106	CTC_R1_B.avi	297915	99.305		-1	74.07226	369.00979	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	107	CTC_R1_B.avi	297915	99.305		-1	420.91855	306.7247	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	108	CTC_R1_B.avi	297915	99.305		-1	366.83405	240.91404	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	109	CTC_R1_B.avi	297915	99.305		-1	285.70729	208.00871	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	110	CTC_R1_B.avi	297915	99.305		-1	276.30129	130.44614	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	111	CTC_R1_B.avi	297915	99.305		-1	516.15432	156.30033	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R1_B	112	CTC_R1_B.avi	324714	108.238		-1	879.46111	634.60283	0	0	Carangidae	Pseudocaranx		37337924	32	AD	Passing			
AR_CTC_R1_B	113	CTC_R1_B.avi	338559	112.853		-1	759.5346	528.83569	0	0	Carangidae	Pseudocaranx		37337924	35	AD	Passing			
AR_CTC_R2_B	0	CTC_R2_B.avi	5043	1.681		-1	1028.78138	477.12731	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	1	CTC_R2_B.avi	5093	1.69767		-1	981.75138	439.52122	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Feeding			
AR_CTC_R2_B	2	CTC_R2_B.avi	5232	1.744		-1	218.68953	533.53645	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R2_B	3	CTC_R2_B.avi	6577	2.19233		-1	1751.86773	782.67682	0	0	Mullidae	Upeneichthys	vlamingii	37355029	2	AD	Passing			
AR_CTC_R2_B	4	CTC_R2_B.avi	16662	5.554		-1	1417.95468	747.42111	0	0	Platycephalidae	Platycephalus	speculator	37296037	1	AD	Attracted			
AR_CTC_R2_B	5	CTC_R2_B.avi	26565	8.855		-1	1687.20147	437.17084	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R2_B	6	CTC_R2_B.avi	32789	10.92967		-1	666.65034	982.45919	0	0	Pinguipedidae	Parapercis	ramsayi	37390002	1	AD	Passing			
AR_CTC_R2_B	7	CTC_R2_B.avi	45923	15.30767		-1	647.83833	477.12731	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R2_B	8	CTC_R2_B.avi	59273	19.75767		-1	743.0741	433.64527	0	0	Carangidae	Pseudocaranx		37337924	6	AD	Passing			
AR_CTC_R2_B	9	CTC_R2_B.avi	60430	20.14333		-1	1547.2872	324.35256	0	0	Carangidae	Pseudocaranx		37337924	9	AD	Passing			
AR_CTC_R2_B	10	CTC_R2_B.avi	65580	21.86		-1	736.0196	997.73667	0	0	Platycephalidae	Platycephalus	speculator	37296037	1	AD	Passing			
AR_CTC_R2_B	11	CTC_R2_B.avi	65580	21.86		-1	613.74158	833.21001	0	0	Platycephalidae	Platycephalus	speculator	37296037	1	AD	Passing			
AR_CTC_R2_B	12	CTC_R2_B.avi	73598	24.53267		-1	353.9008	763.87378	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Passing			
AR_CTC_R2_B	13	CTC_R2_B.avi	91276	30.42533		-1	511.45132	673.38411	0	0	Pinguipedidae	Parapercis	ramsayi	37390002	1	AD	Passing			
AR_CTC_R2_B	14	CTC_R2_B.avi	91276	30.42533		-1	465.59706	823.80849	0	0	Pinguipedidae	Parapercis	ramsayi	37390002	1	AD	Passing			
AR_CTC_R2_B	15	CTC_R2_B.avi	108649	36.21633		-1	442.08206	582.89445	0	0	Tetraodontidae	Omegophora	armilla	37467002	1	AD	Passing			
AR_CTC_R2_B	16	CTC_R2_B.avi	109003	36.33433		-1	656.06859	245.6148	0	0	Carangidae	Pseudocaranx		37337924	11	AD	Passing			
AR_CTC_R2_B	17	CTC_R2_B.avi	109256	36.41867		-1	1275.68892	695.71273	0	0	Carangidae	Pseudocaranx		37337924	13	AD	Passing			
AR_CTC_R2_B	18	CTC_R2_B.avi	111496	37.16533		-1	646.66258	390.16322	0	0	Carangidae	Pseudocaranx		37337924	20	AD	Passing			
AR_CTC_R2_B	19	CTC_R2_B.avi	111842	37.28067		-1	1108.73239	129.27095	0	0	Carangidae	Pseudocaranx		37337924	24	AD	Passing			
AR_CTC_R2_B	20	CTC_R2_B.avi	112816	37.60533		-1	1228.65891	471.25136	0	0	Carangidae	Pseudocaranx		37337924	38	AD	Passing			
AR_CTC_R2_B	21	CTC_R2_B.avi	115390	38.46333		-1	1328.59767	319.6518	0	0	Carangidae	Pseudocaranx		37337924	39	AD	Passing			
AR_CTC_R2_B	22	CTC_R2_B.avi	157270	52.42333		-1	839.48561	636.95321	0	0	Portunidae	Portunus	armatus	28911120	1	AD	Feeding			
AR_CTC_R2_B	23	CTC_R2_B.avi	200458	66.81933		-1	988.80588	404.26551	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Feeding			
AR_CTC_R2_B	24	CTC_R2_B.avi	200919	66.973		-1	994.68463	408.96627	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Feeding			
AR_CTC_R2_B	25	CTC_R2_B.avi	204587	68.19567		-1	1039.36314	226.81175	0	0	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
AR_CTC_R2_B	26	CTC_R2_B.avi	204624	68.208		-1	1743.63748	499.45593	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R2_B	27	CTC_R2_B.avi	204624	68.208		-1	986.45438	280.87051	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R2_B	28	CTC_R2_B.avi	218285	72.76167		-1	1711.89222	541.76279	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R2_B	29	CTC_R2_B.avi	218285	72.76167		-1	1120.4899	336.10446	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R2_B	30	CTC_R2_B.avi	218285	72.76167		-1	800.68585	780.32644	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R2_B	31	CTC_R2_B.avi	224314	74.77133		-1	863.00061	379.58651	0	0	Carangidae	Pseudocaranx		37337924	45	AD	Passing			
AR_CTC_R2_B	32	CTC_R2_B.avi	229556	76.51867		-1	1017.02388	488.87922	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	33	CTC_R2_B.avi	229556	76.51867		-1	1095.79914	495.93036	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	34	CTC_R2_B.avi	229850	76.61667		-1	1136.9504	752.12187	0	0	Carangidae	Pseudocaranx		37337924	49	AD	Passing			
AR_CTC_R2_B	35	CTC_R2_B.avi	233180	77.72667		-1	1034.66013	633.42764	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
AR_CTC_R2_B	36	CTC_R2_B.avi	235950	78.65		-1	1714.24372	183.32971	0	0	Dinolestidae	Dinolestes	lewini	37327041	1	AD	Passing			
AR_CTC_R2_B	37	CTC_R2_B.avi	237663	79.221		-1	984.10288	508.85745	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	38	CTC_R2_B.avi	237663	79.221		-1	840.66136	567.61697	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	39	CTC_R2_B.avi	237663	79.221		-1	850.06736	618.15016	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	40	CTC_R2_B.avi	238463	79.48767		-1	1392.08818	839.08596	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	41	CTC_R2_B.avi	238463	79.48767		-1	1047.59339	459.49946	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	42	CTC_R2_B.avi	238463	79.48767		-1	831.25536	602.87269	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	43	CTC_R2_B.avi	238463	79.48767		-1	784.22535	730.96844	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R2_B	44	CTC_R2_B.avi	245380	81.79333		-1	1714.24372	518.25898	0	0	Labridae	Notolabrus	parilus	99379455	1	M	Passing			
AR_CTC_R3_B	0	CTC_R3_B.avi	5102	1.70067		-1	1121.66565	520.60936	0	0	Scorpididae	Scorpis	aequipinnis	37361004	2	AD	Attracted			
AR_CTC_R3_B	1	CTC_R3_B.avi	5262	1.754		-1	49.38151	786.20239	0	0	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
AR_CTC_R3_B	2	CTC_R3_B.avi	5305	1.76833		-1	1448.52419	413.66703	0	0	Kyphosidae	Kyphosus	sydneyanus	37361001	1	AD	Attracted			
AR_CTC_R3_B	3	CTC_R3_B.avi	5352	1.784		-1	1148.7079	753.29706	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	2	AD	Passing			
AR_CTC_R3_B	4	CTC_R3_B.avi	5430	1.81		-1	1076.98714	157.47552	0	0	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
AR_CTC_R3_B	5	CTC_R3_B.avi	5430	1.81		-1	620.79608	492.40479	0	0	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
AR_CTC_R3_B	6	CTC_R3_B.avi	5430	1.81		-1	1173.39865	763.87378	0	0	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
AR_CTC_R3_B	7	CTC_R3_B.avi	5488	1.82933		-1	1074.63564	822.6333	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Feeding			
AR_CTC_R3_B	8	CTC_R3_B.avi	6702	2.234		-1	1576.68096	659.28183	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
AR_CTC_R3_B	9	CTC_R3_B.avi	7198	2.39933		-1	1183.9804	660.45702	0	0	Labridae	Notolabrus	parilus	99379455	1	M	Passing			
AR_CTC_R3_B	10	CTC_R3_B.avi	8454	2.818		-1	138.73852	879.04244	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	11	CTC_R3_B.avi	9832	3.27733		-1	1393.26393	457.14908	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R3_B	12	CTC_R3_B.avi	9832	3.27733		-1	798.33435	498.28074	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R3_B	13	CTC_R3_B.avi	9832	3.27733		-1	975.87263	794.42873	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R3_B	14	CTC_R3_B.avi	12197	4.06567		-1	867.70361	387.81284	0	0	Monacanthidae	Acanthaluteres	brownii	37465001	1	AD	Passing			
AR_CTC_R3_B	15	CTC_R3_B.avi	14456	4.81867		-1	1305.08267	507.68226	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R3_B	16	CTC_R3_B.avi	14456	4.81867		-1	1046.41764	626.3765	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R3_B	17	CTC_R3_B.avi	14456	4.81867		-1	979.39988	465.37541	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R3_B	18	CTC_R3_B.avi	14456	4.81867		-1	1035.83588	360.78346	0	0	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AR_CTC_R3_B	19	CTC_R3_B.avi	16513	5.50433		-1	1724.82547	785.0272	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
AR_CTC_R3_B	20	CTC_R3_B.avi	16513	5.50433		-1	499.69382	775.62568	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
AR_CTC_R3_B	21	CTC_R3_B.avi	16653	5.551		-1	1718.94672	803.83025	0	0	Pinguipedidae	Parapercis	haackei	37390004	1	AD	Passing			
AR_CTC_R3_B	22	CTC_R3_B.avi	17737	5.91233		-1	1367.39743	616.97497	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	23	CTC_R3_B.avi	17737	5.91233		-1	412.6883	349.03156	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	24	CTC_R3_B.avi	17990	5.99667		-1	1783.61298	755.64744	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	25	CTC_R3_B.avi	17990	5.99667		-1	1751.86773	631.07726	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	26	CTC_R3_B.avi	17990	5.99667		-1	1412.07593	718.04135	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	27	CTC_R3_B.avi	17990	5.99667		-1	619.62033	567.61697	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	28	CTC_R3_B.avi	19073	6.35767		-1	1727.17697	54.05876	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	29	CTC_R3_B.avi	19073	6.35767		-1	1890.60625	310.25027	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	30	CTC_R3_B.avi	19073	6.35767		-1	1129.8959	854.36344	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	31	CTC_R3_B.avi	19073	6.35767		-1	479.70606	856.71382	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	32	CTC_R3_B.avi	19073	6.35767		-1	1135.77465	761.52339	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
AR_CTC_R3_B	33	CTC_R3_B.avi	20308	6.76933		-1	901.80037	944.8531	0	0	Pinguipedidae	Parapercis	haackei	37390004	1	AD	Passing			
AR_CTC_R3_B	34	CTC_R3_B.avi	20308	6.76933		-1	497.34231	909.59739	0	0	Pinguipedidae	Parapercis	haackei	37390004	1	AD	Passing			
AR_CTC_R3_B	35	CTC_R3_B.avi	22544	7.51467		-1	554.95407	236.21328	0	0	Serranidae	Caesioperca	rasor	99378025	1	F	Passing			
AR_CTC_R3_B	36	CTC_R3_B.avi	35654	11.88467		-1	1435.59094	682.78564	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
AR_CTC_R3_B	37	CTC_R3_B.avi	36783	12.261		-1	1120.4899	805.00544	0	0	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
AR_CTC_R3_B	38	CTC_R3_B.avi	36783	12.261		-1	1071.10839	792.07835	0	0	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
AR_CTC_R3_B	39	CTC_R3_B.avi	36783	12.261		-1	758.35885	611.09902	0	0	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
AR_CTC_R3_B	40	CTC_R3_B.avi	36783	12.261		-1	967.64238	819.10773	0	0	Scorpididae	Scorpis	aequipinnis	37361004	1	AD	Passing			
AR_CTC_R3_B	41	CTC_R3_B.avi	40444	13.48133		-1	676.05634	813.23177	0	0	Carangidae	Pseudocaranx		37337924	4	AD	Passing			
AR_CTC_R3_B	42	CTC_R3_B.avi	50797	16.93233		-1	1847.10349	747.42111	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
AR_CTC_R3_B	43	CTC_R3_B.avi	50797	16.93233		-1	1688.37722	700.41349	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
AR_CTC_R3_B	44	CTC_R3_B.avi	50797	16.93233		-1	1514.3662	635.77802	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
AR_CTC_R3_B	45	CTC_R3_B.avi	57377	19.12567		-1	673.70484	378.41132	0	0	Carangidae	Pseudocaranx		37337924	8	AD	Passing			
AR_CTC_R3_B	46	CTC_R3_B.avi	58632	19.544		-1	750.1286	371.36017	0	0	Carangidae	Pseudocaranx		37337924	10	AD	Passing			
AR_CTC_R3_B	47	CTC_R3_B.avi	60750	20.25		-1	393.8763	901.37106	0	0	Carangidae	Pseudocaranx		37337924	15	AD	Passing			
AR_CTC_R3_B	48	CTC_R3_B.avi	60781	20.26033		-1	163.42927	625.20131	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
AR_CTC_R3_B	49	CTC_R3_B.avi	61194	20.398		-1	612.56583	426.59412	0	0	Carangidae	Pseudocaranx		37337924	18	AD	Passing			
AR_CTC_R3_B	50	CTC_R3_B.avi	66919	22.30633		-1	685.46234	981.284	0	0	Carangidae	Pseudocaranx		37337924	26	AD	Passing			
AR_CTC_R3_B	51	CTC_R3_B.avi	69302	23.10067		-1	1100.50214	718.04135	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Feeding			
AR_CTC_R3_B	52	CTC_R3_B.avi	71434	23.81133		-1	708.97734	437.17084	0	0	Carangidae	Pseudocaranx		37337924	28	AD	Passing			
AR_CTC_R3_B	53	CTC_R3_B.avi	81492	27.164		-1	1590.78996	370.18498	0	0	Carangidae	Pseudocaranx		37337924	35	AD	Passing			
AR_CTC_R3_B	54	CTC_R3_B.avi	83709	27.903		-1	1760.09798	246.78999	0	0	Labridae	Notolabrus	tetricus	37384003	1	AD	Passing			
AR_CTC_R3_B	55	CTC_R3_B.avi	88525	29.50833		-1	1439.11819	159.8259	0	0	Arripidae	Arripis	truttaceus	37344004	1	AD	Passing			
AR_CTC_R3_B	56	CTC_R3_B.avi	88902	29.634		-1	487.93631	514.73341	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R3_B	57	CTC_R3_B.avi	95181	31.727		-1	1867.09124	367.8346	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R3_B	58	CTC_R3_B.avi	95181	31.727		-1	546.72382	689.83678	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R3_B	59	CTC_R3_B.avi	97142	32.38067		-1	1044.06614	526.48531	0	0	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
AR_CTC_R3_B	60	CTC_R3_B.avi	97453	32.48433		-1	1079.33864	620.50054	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Feeding			
AR_CTC_R3_B	61	CTC_R3_B.avi	105922	35.30733		-1	1325.07042	528.83569	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R3_B	62	CTC_R3_B.avi	105922	35.30733		-1	1155.7624	540.5876	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R3_B	63	CTC_R3_B.avi	105922	35.30733		-1	625.49908	183.32971	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
AR_CTC_R3_B	64	CTC_R3_B.avi	122773	40.92433		-1	105.81751	722.74211	0	0	Sillaginidae	Sillaginodes	punctatus	99379644	1	AD	Passing			
AR_CTC_R3_B	65	CTC_R3_B.avi	128030	42.67667		-1	1606.07471	508.85745	0	0	Scorpididae	Tilodon	sexfasciatus	37361003	1	AD	Passing			
AR_CTC_R3_B	66	CTC_R3_B.avi	132260	44.08667		-1	1515.54195	695.71273	0	0	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
