OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
NF_012	0	0	0.00000	0	20210722_NF_012_Rig5_5L (1).MP4	31710	29.97003
NF_012	0	0	0.00000	0	20210722_NF_012_Rig5_5L (2).MP4	31710	29.97003
NF_012	0	0	0.00000	0	20210722_NF_012_Rig5_5L (3).MP4	31710	29.97003
NF_012	0	0	0.00000	0	20210722_NF_012_Rig5_5L (4).MP4	31710	29.97003
NF_012	1	0	0.00000	0	20210722_NF_012_Rig5_5R (1).MP4	31710	29.97003
NF_012	1	0	0.00000	0	20210722_NF_012_Rig5_5R (2).MP4	31710	29.97003
NF_012	1	0	0.00000	0	20210722_NF_012_Rig5_5R (3).MP4	31740	29.97003
NF_012	1	0	0.00000	0	20210722_NF_012_Rig5_5R (4).MP4	31710	29.97003
NF_021	0	0	0.00000	0	20210722_NF_021_Rig8_8L (1).MP4	31710	29.97003
NF_021	0	0	0.00000	0	20210722_NF_021_Rig8_8L (2).MP4	31710	29.97003
NF_021	0	0	0.00000	0	20210722_NF_021_Rig8_8L (3).MP4	31710	29.97003
NF_021	0	0	0.00000	0	20210722_NF_021_Rig8_8L (4).MP4	31710	29.97003
NF_021	1	0	0.00000	0	20210722_NF_021_Rig8_8R (1).MP4	31710	29.97003
NF_021	1	0	0.00000	0	20210722_NF_021_Rig8_8R (2).MP4	31710	29.97003
NF_021	1	0	0.00000	0	20210722_NF_021_Rig8_8R (3).MP4	31710	29.97003
NF_021	1	0	0.00000	0	20210722_NF_021_Rig8_8R (4).MP4	31710	29.97003
NF_030	0	0	0.00000	0	20210721_NF_030_Rig8_8L (1).MP4	31710	29.97003
NF_030	0	0	0.00000	0	20210721_NF_030_Rig8_8L (2).MP4	31710	29.97003
NF_030	0	0	0.00000	0	20210721_NF_030_Rig8_8L (3).MP4	31710	29.97003
NF_030	0	0	0.00000	0	20210721_NF_030_Rig8_8L (4).MP4	31710	29.97003
NF_030	1	0	0.00000	0	20210721_NF_030_Rig8_8R (1).MP4	31710	29.97003
NF_030	1	0	0.00000	0	20210721_NF_030_Rig8_8R (2).MP4	31710	29.97003
NF_030	1	0	0.00000	0	20210721_NF_030_Rig8_8R (3).MP4	31710	29.97003
NF_030	1	0	0.00000	0	20210721_NF_030_Rig8_8R (4).MP4	31710	29.97003
NF_031	0	0	0.00000	0	20210723_NF_031_Rig8_8L (1).MP4	31710	29.97003
NF_031	0	0	0.00000	0	20210723_NF_031_Rig8_8L (2).MP4	31710	29.97003
NF_031	0	0	0.00000	0	20210723_NF_031_Rig8_8L (3).MP4	31740	29.97003
NF_031	0	0	0.00000	0	20210723_NF_031_Rig8_8L (4).MP4	31740	29.97003
NF_031	1	0	0.00000	0	20210723_NF_031_Rig8_8R (1).MP4	31710	29.97003
NF_031	1	0	0.00000	0	20210723_NF_031_Rig8_8R (2).MP4	31710	29.97003
NF_031	1	0	0.00000	0	20210723_NF_031_Rig8_8R (3).MP4	31710	29.97003
NF_031	1	0	0.00000	0	20210723_NF_031_Rig8_8R (4).MP4	31710	29.97003
NF_047	0	0	0.00000	0	20210723_NF_047_Rig4_4L (1).MP4	31710	29.97003
NF_047	0	0	0.00000	0	20210723_NF_047_Rig4_4L (2).MP4	31710	29.97003
NF_047	0	0	0.00000	0	20210723_NF_047_Rig4_4L (3).MP4	31710	29.97003
NF_047	0	0	0.00000	0	20210723_NF_047_Rig4_4L (4).MP4	31710	29.97003
NF_047	0	0	0.00000	0	20210723_NF_047_Rig4_4L (5).MP4	31710	29.97003
NF_047	0	0	0.00000	0	20210723_NF_047_Rig4_4L (6).MP4	31710	29.97003
NF_047	0	0	0.00000	0	20210723_NF_047_Rig4_4L (7).MP4	30514	29.97003
NF_047	1	0	0.00000	0	20210723_NF_047_Rig4_4R (1).MP4	31740	29.97003
NF_047	1	0	0.00000	0	20210723_NF_047_Rig4_4R (2).MP4	31710	29.97003
NF_047	1	0	0.00000	0	20210723_NF_047_Rig4_4R (3).MP4	31710	29.97003
NF_047	1	0	0.00000	0	20210723_NF_047_Rig4_4R (4).MP4	31710	29.97003
NF_047	1	0	0.00000	0	20210723_NF_047_Rig4_4R (5).MP4	31710	29.97003
NF_047	1	0	0.00000	0	20210723_NF_047_Rig4_4R (6).MP4	31710	29.97003
NF_047	1	0	0.00000	0	20210723_NF_047_Rig4_4R (7).MP4	31710	29.97003
NF_047	1	0	0.00000	0	20210723_NF_047_Rig4_4R (8).MP4	6588	29.97003
NF_057	0	0	0.00000	0	20210723_NF_057_Rig2_2L (1).MP4	31710	29.97003
NF_057	0	0	0.00000	0	20210723_NF_057_Rig2_2L (2).MP4	31710	29.97003
NF_057	0	0	0.00000	0	20210723_NF_057_Rig2_2L (3).MP4	31710	29.97003
NF_057	0	0	0.00000	0	20210723_NF_057_Rig2_2L (4).MP4	31740	29.97003
NF_057	1	0	0.00000	0	20210723_NF_057_Rig2_2R (1).MP4	31710	29.97003
NF_057	1	0	0.00000	0	20210723_NF_057_Rig2_2R (2).MP4	31710	29.97003
NF_057	1	0	0.00000	0	20210723_NF_057_Rig2_2R (3).MP4	31710	29.97003
NF_057	1	0	0.00000	0	20210723_NF_057_Rig2_2R (4).MP4	31710	29.97003
NF_058	0	0	0.00000	0	20210722_NF_058_Rig5_5L (1).MP4	31710	29.97003
NF_058	0	0	0.00000	0	20210722_NF_058_Rig5_5L (2).MP4	31710	29.97003
NF_058	0	0	0.00000	0	20210722_NF_058_Rig5_5L (3).MP4	31740	29.97003
NF_058	0	0	0.00000	0	20210722_NF_058_Rig5_5L (4).MP4	31710	29.97003
NF_058	0	0	0.00000	0	20210722_NF_058_Rig5_5L (5).MP4	31710	29.97003
NF_058	1	0	0.00000	0	20210722_NF_058_Rig5_5R (1).MP4	31710	29.97003
NF_058	1	0	0.00000	0	20210722_NF_058_Rig5_5R (2).MP4	31740	29.97003
NF_058	1	0	0.00000	0	20210722_NF_058_Rig5_5R (3).MP4	31710	29.97003
NF_058	1	0	0.00000	0	20210722_NF_058_Rig5_5R (4).MP4	31710	29.97003
NF_058	1	0	0.00000	0	20210722_NF_058_Rig5_5R (5).MP4	31710	29.97003
NF_067	0	0	0.00000	0	20210723_NF_067_Rig3_3L (1).MP4	31710	29.97003
NF_067	0	0	0.00000	0	20210723_NF_067_Rig3_3L (2).MP4	31710	29.97003
NF_067	0	0	0.00000	0	20210723_NF_067_Rig3_3L (3).MP4	31710	29.97003
NF_067	0	0	0.00000	0	20210723_NF_067_Rig3_3L (4).MP4	31710	29.97003
NF_067	0	0	0.00000	0	20210723_NF_067_Rig3_3L (5).MP4	31710	29.97003
NF_067	1	0	0.00000	0	20210723_NF_067_Rig3_3R (1).MP4	31710	29.97003
NF_067	1	0	0.00000	0	20210723_NF_067_Rig3_3R (2).MP4	31710	29.97003
NF_067	1	0	0.00000	0	20210723_NF_067_Rig3_3R (3).MP4	31710	29.97003
NF_067	1	0	0.00000	0	20210723_NF_067_Rig3_3R (4).MP4	31710	29.97003
NF_067	1	0	0.00000	0	20210723_NF_067_Rig3_3R (5).MP4	31710	29.97003
NF_073	0	0	0.00000	0	20210723_NF_073_Rig7_7L (1).MP4	31710	29.97003
NF_073	0	0	0.00000	0	20210723_NF_073_Rig7_7L (2).MP4	31710	29.97003
NF_073	0	0	0.00000	0	20210723_NF_073_Rig7_7L (3).MP4	31740	29.97003
NF_073	0	0	0.00000	0	20210723_NF_073_Rig7_7L (4).MP4	31710	29.97003
NF_073	0	0	0.00000	0	20210723_NF_073_Rig7_7L (5).MP4	31710	29.97003
NF_073	1	0	0.00000	0	20210723_NF_073_Rig7_7R (1).MP4	31710	29.97003
NF_073	1	0	0.00000	0	20210723_NF_073_Rig7_7R (2).MP4	31710	29.97003
NF_073	1	0	0.00000	0	20210723_NF_073_Rig7_7R (3).MP4	31710	29.97003
NF_073	1	0	0.00000	0	20210723_NF_073_Rig7_7R (4).MP4	31710	29.97003
NF_073	1	0	0.00000	0	20210723_NF_073_Rig7_7R (5).MP4	31710	29.97003
NF_074	0	0	0.00000	0	20210722_NF_074_Rig3_3L (1).MP4	31710	29.97003
NF_074	0	0	0.00000	0	20210722_NF_074_Rig3_3L (2).MP4	31710	29.97003
NF_074	0	0	0.00000	0	20210722_NF_074_Rig3_3L (3).MP4	31710	29.97003
NF_074	0	0	0.00000	0	20210722_NF_074_Rig3_3L (4).MP4	31710	29.97003
NF_074	0	0	0.00000	0	20210722_NF_074_Rig3_3L (5).MP4	31710	29.97003
NF_074	1	0	0.00000	0	20210722_NF_074_Rig3_3R (1).MP4	31710	29.97003
NF_074	1	0	0.00000	0	20210722_NF_074_Rig3_3R (2).MP4	31710	29.97003
NF_074	1	0	0.00000	0	20210722_NF_074_Rig3_3R (3).MP4	31710	29.97003
NF_074	1	0	0.00000	0	20210722_NF_074_Rig3_3R (4).MP4	31710	29.97003
NF_074	1	0	0.00000	0	20210722_NF_074_Rig3_3R (5).MP4	31710	29.97003
NF_085	0	0	0.00000	0	20210721_NF_085_Rig5_5L (1).MP4	31710	29.97003
NF_085	0	0	0.00000	0	20210721_NF_085_Rig5_5L (2).MP4	31710	29.97003
