OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
NF_012	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_012.EMObs
NF_021	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_021.EMObs
NF_030	1.09	2023 11 02 09:36:35	E:\20210721\20210721_BRUVS\	NF_030.EMObs
NF_031	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_031.EMObs
NF_047	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_047.EMObs
NF_057	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_057.EMObs
NF_058	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_058.EMObs
NF_067	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_067.EMObs
NF_073	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_073.EMObs
NF_074	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_074.EMObs
NF_085	1.09	2023 11 02 09:36:35	E:\20210721\20210721_BRUVS\	NF_085.EMObs
NF_086	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_086.EMObs
NF_087	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_087.EMObs
NF_107	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_107.EMObs
NF_117	1.09	2023 11 02 09:36:35	E:\20210721\20210721_BRUVS\	NF_117.EMObs
NF_119	1.09	2023 11 02 09:36:35	E:\20210721\20210721_BRUVS\	NF_119.EMObs
NF_120	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_120.EMObs
NF_135	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_135.EMObs
NF_153	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_153.EMObs
NF_154	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_154.EMObs
NF_157	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_157.EMObs
NF_162	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_162.EMObs
NF_163	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_163.EMObs
NF_164	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_164.EMObs
NF_166	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_166.EMObs
NF_167	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_167.EMObs
NF_175	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_175.EMObs
NF_186	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_186.EMObs
NF_187	1.09	2023 11 02 09:36:35	E:\20210721\20210721_BRUVS\	NF_187.EMObs
NF_188	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_188.EMObs
NF_198	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_198.EMObs
NF_207	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_207.EMObs
NF_211	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_211.EMObs
NF_226	1.09	2023 11 02 09:36:35	E:\20210722\20210722_BRUVS\	NF_226.EMObs
NF_227	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_227.EMObs
NF_232	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_232.EMObs
NF_237	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_237.EMObs
NF_246	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_246.EMObs
NF_247	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_247.EMObs
NF_253	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_253.EMObs
NF_256	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_256.EMObs
NF_262	1.09	2023 11 02 09:36:35	E:\20210723\20210723_BRUVS\	NF_262.EMObs
