OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
NF_012	0	Analysis	20210722_NF_012_Rig5_5L (1).MP4	2994	1.66500				0
NF_021	0	Analysis	20210722_NF_021_Rig8_8L (1).MP4	8341	4.63852				0
NF_030	0	Analysis	20210721_NF_030_Rig8_8L (1).MP4	7204	4.00622				0
NF_031	0	Analysis	20210723_NF_031_Rig8_8L (1).MP4	8847	4.91992				0
NF_047	0	Analysis	20210723_NF_047_Rig4_4L (1).MP4	7086	3.94060				0
NF_057	0	Analysis	20210723_NF_057_Rig2_2L (1).MP4	5455	3.03359				0
NF_058	0	Analysis	20210722_NF_058_Rig5_5L (1).MP4	7099	3.94783				0
NF_067	0	Analysis	20210723_NF_067_Rig3_3L (1).MP4	8728	4.85374				0
NF_073	0	Analysis	20210723_NF_073_Rig7_7L (1).MP4	23686	13.17205				0
NF_074	0	Analysis	20210722_NF_074_Rig3_3L (1).MP4	9353	5.20131				0
NF_085	0	Analysis	20210721_NF_085_Rig5_5L (1).MP4	3964	2.20442				0
NF_086	0	Analysis	20210722_NF_086_Rig3_3L (1).MP4	6325	3.51740				0
NF_087	0	Analysis	20210722_NF_087_Rig6_6L (1).MP4	11904	6.61995				0
NF_107	0	Analysis	20210723_NF_107_Rig1_1R (1).MP4	3748	2.08430				0
NF_117	0	Analysis	20210721_NF_117_Rig6_6L (1).MP4	16966	9.43498				0
NF_119	0	Analysis	20210721_NF_119_Rig3_3L (1).MP4	11158	6.20509				0
NF_120	0	Analysis	20210723_NF_120_Rig3_3L (1).MP4	9643	5.36258				0
NF_135	0	Analysis	20210722_NF_135_Rig4_4L (1).MP4	5442	3.02636				0
NF_153	0	Analysis	20210722_NF_153_Rig4_4L (1).MP4	4604	2.56034				0
NF_154	0	Analysis	20210723_NF_154_Rig6_6L (1).MP4	3595	1.99922				0
NF_157	0	Analysis	20210722_NF_157_Rig2_2L (1).MP4	4402	2.44800				0
NF_162	0	Analysis	20210722_NF_162_Rig4_4L (1).MP4	4302	2.39239				0
NF_163	0	Analysis	20210722_NF_163_Rig8_8L (1).MP4	8578	4.77032				0
NF_164	0	Analysis	20210722_NF_164_Rig6_6L (1).MP4	8182	4.55010				0
NF_166	0	Analysis	20210722_NF_166_Rig2_2L (2).MP4	4368	3.36503				0
NF_167	0	Analysis	20210722_NF_167_Rig2_2L (1).MP4	4233	2.35402				0
NF_175	0	Analysis	20210723_NF_175_Rig5_5L (1).MP4	6821	3.79323				0
NF_186	0	Analysis	20210722_NF_186_Rig3_3L (1).MP4	6759	3.75876				0
NF_187	0	Analysis	20210721_NF_187_Rig7_7L (1).MP4	5536	3.07863				0
NF_188	0	Analysis	20210722_NF_188_Rig1_1L (1).MP4	8594	4.77922				0
NF_198	0	Analysis	20210723_NF_198_Rig4_4L (1).MP4	7210	4.00956				0
NF_207	0	Analysis	20210723_NF_207_Rig6_6L (1).MP4	6871	3.82104				0
NF_211	0	Analysis	20210723_NF_211_Rig2_2L (1).MP4	5969	3.31943				0
NF_226	0	Analysis	20210722_NF_226_Rig7_7L (1).MP4	24670	13.71926				0
NF_227	0	Analysis	20210723_NF_227_Rig2_2L (1).MP4	6190	3.44233				0
NF_232	0	Analysis	20210723_NF_232_Rig3_3L (1).MP4	4904	2.72717				0
NF_237	0	Analysis	20210723_NF_237_Rig4_4L (1).MP4	11582	6.44088				0
NF_246	0	Analysis	20210723_NF_246_Rig6_6L (1).MP4	6393	3.55522				0
NF_247	0	Analysis	20210723_NF_247_Rig2_2L (1).MP4	12703	7.06428				0
NF_253	0	Analysis	20210723_NF_253_Rig1_1L (1).MP4	9613	5.34590				0
NF_256	0	Analysis	20210723_NF_256_Rig3_3L (1).MP4	6230	3.46457				0
NF_262	0	Analysis	20210723_NF_262_Rig1_1R (1).MP4	8307	4.61961				0
