OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
NF_012	0	0	597.71983	579.34328	349.49843	568.65299
NF_012	0	1	637.50997	567.25373	391.80693	556.56343
NF_012	1	0	708.52781	542.57090	453.75866	533.89552
NF_012	1	1	739.75551	518.89552	492.03778	507.70149
NF_012	2	0	215.76705	909.08209	108.79328	873.75000
NF_012	2	1	336.14481	859.71642	216.07555	829.42164
NF_012	3	0	1426.93494	296.13433	1210.17524	286.02985
NF_012	3	1	1477.80588	258.35448	1260.54250	247.24254
NF_012	4	0	1483.84995	206.47015	1063.10283	201.90672
NF_012	4	1	1535.72823	251.80597	1116.99580	250.76866
NF_012	5	0	1267.25184	358.13433	1074.68730	349.50000
NF_012	5	1	1327.18888	358.63806	1121.52886	351.51493
NF_012	6	0	1554.03882	341.12687	1197.07975	332.87687
NF_012	6	1	1606.42078	313.92537	1253.49108	307.18657
NF_012	7	0	911.99895	334.41791	718.83736	327.10821
NF_012	7	1	955.81847	349.02612	758.12382	340.70896
NF_012	8	0	695.90661	517.43284	535.35152	509.70149
NF_012	8	1	770.45016	533.55224	612.91710	526.82836
NF_012	9	0	1035.87303	582.04478	930.54984	575.36194
NF_012	9	1	1089.76600	572.97761	983.93914	566.79851
NF_012	10	0	802.15635	670.37687	328.16684	661.04104
NF_012	10	1	743.22665	637.13060	274.27387	626.78731
NF_012	11	0	874.18153	607.91418	353.85414	598.07463
NF_012	11	1	821.79958	600.35821	298.45016	591.52612
NF_012	12	0	937.92445	525.71269	305.50157	509.92164
NF_012	12	1	870.93599	510.09701	209.30010	493.29851
NF_012	13	0	781.21826	568.57836	367.17733	549.63806
NF_012	13	1	725.81427	542.88806	288.60441	511.35448
NF_012	14	0	783.23295	543.39179	434.16579	532.00746
NF_012	14	1	728.83631	516.19030	368.68835	503.29478
NF_012	15	0	771.14481	609.88433	378.25813	598.50000
NF_012	15	1	728.33263	582.17910	318.32109	569.78731
NF_012	16	0	543.48478	518.70896	152.61280	501.27985
NF_012	16	1	497.14690	481.93657	88.14271	467.52985
NF_012	17	0	1267.01679	537.04478	943.31480	530.36940
NF_012	17	1	1330.47954	518.40672	987.63799	525.33209
NF_012	18	0	1352.64113	568.27612	982.09759	562.10448
NF_012	18	1	1303.78489	567.77239	934.24869	561.60075
NF_012	19	0	819.79958	181.53358	414.21511	161.42910
NF_012	19	1	772.95803	133.17537	362.84050	111.55970
NF_012	20	0	1858.04827	385.54104	1398.87303	384.68284
NF_012	20	1	1783.00105	373.45149	1338.43232	373.09701
NF_012	21	0	1417.14586	358.65672	1191.46905	349.39179
NF_012	21	1	1465.49843	366.71642	1239.31794	358.96269
NF_012	22	0	1502.26653	421.62313	1136.56873	414.37313
NF_012	22	1	1456.43232	393.91791	1102.31899	386.16418
NF_012	23	0	1360.73452	454.86940	1088.71983	449.63433
NF_012	23	1	1322.95908	448.32090	1050.44071	440.56716
NF_012	24	0	1433.26338	452.35075	1043.89297	447.11567
NF_012	24	1	1397.50262	430.18657	1003.09549	424.44776
NF_012	25	0	1411.10178	372.76119	1046.41133	366.51866
NF_012	25	1	1360.23085	353.11567	993.02204	344.85821
NF_012	26	0	1849.48583	654.04478	1223.53830	640.44403
NF_012	26	1	1726.08604	633.89552	1147.48374	621.80597
NF_012	27	0	1300.94334	696.39179	970.54250	687.05597
NF_012	27	1	1404.19622	749.28358	1048.61175	747.50373
NF_012	28	0	1239.99475	595.89552	963.27072	588.04478
NF_012	28	1	1375.48269	577.76119	1081.63379	573.43657
NF_012	29	0	1124.86254	373.49627	917.54250	364.48881
NF_012	29	1	1194.36936	316.57463	986.54565	310.58955
NF_012	30	0	1139.37775	517.42910	813.95803	509.11940
