OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
NF_012	0	20210722_NF_012_Rig5_5L (1).MP4	5153	20210722_NF_012_Rig5_5R (1).MP4	5921	2.86564	Analysis	1.20064	46.46558	2.37716	4.62417	1801.08415	18.18903	6.92246	18.49283	-560.63243	-42.13989	-1711.08726	Pomacentridae	Chromis	hypsilepis	37372002	1	AD	Passing			
NF_012	1	20210722_NF_012_Rig5_5L (1).MP4	5153	20210722_NF_012_Rig5_5R (1).MP4	5921	2.86564	Analysis	1.20064	50.27503	2.95338	4.17144	1744.85008	14.48832	29.02736	37.76342	-436.41166	10.21986	-1689.36148	Pomacentridae	Chromis	hypsilepis	37372002	1	AD	Passing			
NF_012	2	20210722_NF_012_Rig5_5L (1).MP4	5514	20210722_NF_012_Rig5_5R (1).MP4	6282	3.06640	Analysis	1.40140	145.21317	4.03237	8.49244	2485.49228	27.90652	2.83044	22.45062	-1058.38305	-482.76260	-2196.46021	Pomacentridae	Stegastes	gascoynei	37372133	1	AD	Passing			
NF_012	3	20210722_NF_012_Rig5_5L (1).MP4	5713	20210722_NF_012_Rig5_5R (1).MP4	6481	3.17706	Analysis	1.51207	72.97984	2.11105	4.48319	1890.50535	18.18989	0.93807	37.89013	481.60167	341.08869	-1796.03140	Caesionidae			37346000	1	AD	Passing			
NF_012	4	20210722_NF_012_Rig5_5L (1).MP4	5713	20210722_NF_012_Rig5_5R (1).MP4	6481	3.17706	Analysis	1.51207	64.23914	1.32118	2.18443	1342.23048	17.87779	9.85748	38.43143	301.33489	281.03567	-1277.41884	Caesionidae			37346000	1	AD	Passing			
NF_012	5	20210722_NF_012_Rig5_5L (1).MP4	5713	20210722_NF_012_Rig5_5R (1).MP4	6481	3.17706	Analysis	1.51207	82.02027	5.55338	2.75853	1908.77140	12.23548	41.51128	6.57165	317.41806	250.77266	-1865.41338	Caesionidae			37346000	1	AD	Passing			
NF_012	6	20210722_NF_012_Rig5_5L (1).MP4	5713	20210722_NF_012_Rig5_5R (1).MP4	6481	3.17706	Analysis	1.51207	62.93910	1.93610	4.43490	1499.46470	18.98315	17.74100	25.45401	436.73829	217.18769	-1417.91521	Caesionidae			37346000	1	AD	Passing			
NF_012	7	20210722_NF_012_Rig5_5L (1).MP4	5713	20210722_NF_012_Rig5_5R (1).MP4	6481	3.17706	Analysis	1.51207	64.79841	2.97483	1.08511	1910.87612	9.67887	18.40835	18.40775	-171.33392	271.76746	-1883.67584	Caesionidae			37346000	1	AD	Passing			
NF_012	8	20210722_NF_012_Rig5_5L (1).MP4	6425	20210722_NF_012_Rig5_5R (1).MP4	7193	3.57301	Analysis	1.90802	108.92203	3.17354	4.05307	2105.28427	12.42589	11.95395	12.03415	-452.57620	19.77404	-2055.96829	Pomacentridae	Amphiprion	latezonatus	37372022	1	AD	Passing			
NF_012	9	20210722_NF_012_Rig5_5L (1).MP4	6425	20210722_NF_012_Rig5_5R (1).MP4	7193	3.57301	Analysis	1.90802	95.37609	2.18214	2.20039	2395.43930	2.59364	4.93154	10.15491	90.40574	-59.80879	-2392.98540	Pomacentridae	Amphiprion	latezonatus	37372022	1	AD	Passing			
NF_012	10	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	59.88204	1.46411	3.04039	1260.00332	17.07650	17.86997	27.29920	-356.44876	-99.21044	-1204.45421	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
NF_012	11	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	42.51002	1.15274	3.44923	1156.78489	14.92067	6.64535	6.99222	-293.03957	-53.31814	-1117.78185	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
NF_012	12	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	51.16223	1.07498	2.19202	999.47546	14.78747	18.18724	11.00976	-254.66345	14.92645	-966.37204	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
NF_012	13	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	63.61105	2.11778	5.25925	1331.45681	16.45332	33.62694	26.52310	-376.98454	-9.87523	-1276.93476	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
NF_012	14	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	61.68751	1.92051	2.47225	1463.91746	15.16473	18.59515	26.04271	-382.83603	9.49025	-1412.94050	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
NF_012	15	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	53.51432	2.23258	2.68566	1378.08175	16.30845	34.79054	30.53861	-383.18973	-54.00588	-1322.63310	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
NF_012	16	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	51.66777	2.15075	4.77301	1485.99695	23.52701	35.01009	36.64800	-592.18717	34.34544	-1362.46896	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
NF_012	17	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	68.02734	3.36876	5.74195	1452.74257	7.19027	41.50802	10.62340	181.36267	13.05676	-1441.31817	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
NF_012	18	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	47.26812	1.16583	0.82954	1369.83039	7.71188	1.86348	0.17520	182.20629	-24.30277	-1357.44081	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
NF_012	19	20210722_NF_012_Rig5_5L (1).MP4	6811	20210722_NF_012_Rig5_5R (1).MP4	7579	3.78767	Analysis	2.12268	57.27467	1.35426	0.99266	1396.02147	20.33338	2.78033	43.97988	-336.14875	349.74071	-1309.03071	Pomacentridae	Chromis	norfolkensis		1	AD	Passing			
