OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
BD01-1	0	BD01-1_L06_MAH00369.MP4	33841	BD01-1_R005_MAH00304.MP4	33108	9.40968	BD01-1	6.89745	226.21816	2.45516	3.36534	1498.11372	23.52859	9.60310	2.55322	-598.00361	7.97639	-1373.56207	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
BD01-1	2	BD01-1_L06_MAH00369.MP4	43064	BD01-1_R005_MAH00304.MP4	42331	11.97418	BD01-1	9.46195	1040.08876	2.27762	1.11781	1478.58058	9.81878	1.34034	2.42105	-154.41690	199.33150	-1456.92241	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
BD01-1	3	BD01-1_L06_MAH00369.MP4	44172	BD01-1_R005_MAH00304.MP4	43439	12.28227	BD01-1	9.77004	93.81856	0.72938	4.93941	720.20946	14.75351	23.62612	9.00692	6.48270	-183.29476	-696.46441	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
BD01-1	4	BD01-1_L06_MAH00369.MP4	44172	BD01-1_R005_MAH00304.MP4	43439	12.28227	BD01-1	9.77004	100.58889	0.65031	0.23142	810.07660	20.29322	11.71729	10.28037	60.63602	-274.33318	-759.79515	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
BD01-1	5	BD01-1_L06_MAH00369.MP4	62839	BD01-1_R005_MAH00304.MP4	62106	17.47273	BD01-1	14.96050	115.98542	0.54476	3.02618	682.98829	16.95523	9.91205	36.79306	54.27216	-191.63934	-653.30077	Labridae	Ophthalmolepis	lineolatus		1	AD	Passing			
BD01-1	6	BD01-1_L06_MAH00370.MP4	3195	BD01-1_R005_MAH00305.MP4	2462	23.44481	BD01-1	20.93258	115.29952	0.92316	1.33470	885.66254	19.51901	18.91118	3.98924	155.50431	-251.76463	-834.76411	Mullidae	Parupeneus	chrysopleuron	37355016	1	AD	Passing			
BD01-1	8	BD01-1_L06_MAH00370.MP4	3215	BD01-1_R005_MAH00305.MP4	2482	23.45037	BD01-1	20.93814	120.65210	0.93230	2.29929	970.08118	22.26733	7.36145	2.70301	261.70988	-258.13072	-897.73826	Mullidae	Parupeneus	chrysopleuron	37355016	1	AD	Passing			
BD01-1	9	BD01-1_L06_MAH00370.MP4	3361	BD01-1_R005_MAH00305.MP4	2628	23.49097	BD01-1	20.97874	489.43799	4.07776	3.67055	1519.18594	20.92093	40.70608	3.70258	-539.54851	-56.22251	-1419.03219	Haemulidae	Plectorhinchus	flavomaculatus	37350007	1	AD	Passing			
BD01-1	10	BD01-1_L06_MAH00370.MP4	15703	BD01-1_R005_MAH00305.MP4	14970	26.92273	BD01-1	24.41050	217.68571	1.58032	1.56259	1008.18712	12.27722	32.15666	17.17601	75.71267	-200.56825	-985.13006	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
BD01-1	11	BD01-1_L06_MAH00370.MP4	22160	BD01-1_R005_MAH00305.MP4	21427	28.71813	BD01-1	26.20590	426.76320	7.86432	3.43942	2087.76516	20.29325	47.14396	19.72617	-660.95945	295.69923	-1958.17720	Glaucosomatidae	Glaucosoma	hebraicum	37320004	1	AD	Passing			
