OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
FIHPZ06	1.09	2023 11 16 10:48:24	D:\Fingal\HPZ\FIHPZ06\	FIHPZ06.EMObs
FIHPZ07	1.09	2023 11 16 10:48:24	D:\Fingal\HPZ\FIHPZ07\	FIHPZ07.EMObs
FIHPZ08	1.09	2023 11 16 10:48:24	D:\Fingal\HPZ\FIHPZ08\	FIHPZ08.EMObs
FIHPZ09	1.09	2023 11 16 10:48:24	D:\Fingal\HPZ\FIHPZ09\	FIHPZ09.EMObs
FISZ01	1.09	2023 11 16 10:48:24	D:\Fingal\SZ\FISZ01\	FISZ01.EMObs
FISZ02	1.09	2023 11 16 10:48:24	D:\Fingal\SZ\FISZ02_spare\	FISZ02.EMObs
FISZ03	1.09	2023 11 16 10:48:24	D:\Fingal\SZ\FISZ03\	FISZ03.EMObs
FISZ04	1.09	2023 11 16 10:48:24	D:\Fingal\SZ\FISZ04\	FISZ04.EMObs
FISZ06	1.09	2023 11 16 10:48:24	D:\Fingal\SZ\FISZ06\	FISZ06.EMObs
FISZ07	1.09	2023 11 16 10:48:24	D:\Fingal\SZ\FISZ07\	FISZ07.EMObs
FISZ08	1.09	2023 11 16 10:48:24	D:\Fingal\SZ\FISZ08\	FISZ08.EMObs
FISZ09	1.09	2023 11 16 10:48:24	D:\Fingal\SZ\FISZ09\	FISZ09.EMObs
LI03	1.09	2023 11 16 10:48:24	G:\Statewide Port Stephens\Cabbage Tree\HPZ\LI03\	LI03.EMObs
LI05	1.09	2023 11 16 10:48:24	F:\BRUVS 2023\Cabbage Tree\HPZ\LI05\	LI05.EMObs
LI08	1.09	2023 11 16 10:48:24	F:\BRUVS 2023\Cabbage Tree\HPZ\LI08\	LI08.EMObs
LI09	1.09	2023 11 16 10:48:24	F:\BRUVS 2023\Cabbage Tree\HPZ\LI09\	LI09.EMObs
LS01	1.09	2023 11 16 10:48:24	I:\BRUVs 2022\Seal Rocks\SZ\LS01\	LS01.EMObs
LS02	1.09	2023 11 16 10:48:24	I:\BRUVs 2022\Seal Rocks\SZ\LS02\	LS02.EMObs
LS03	1.09	2023 11 16 10:48:24	I:\BRUVs 2022\Seal Rocks\SZ\LS03\	LS03.EMObs
LS04	1.09	2023 11 16 10:48:24	F:\BRUVs 2022\Seal Rocks\SZ\LS04\	LS04.EMObs
NR01	1.09	2023 11 16 10:48:24	N:\BRUVs 2022\Broughton\North Rock\NR01\	NR01.EMObs
NR02	1.09	2023 11 16 10:48:24	N:\BRUVs 2022\Broughton\North Rock\NR02\	NR02.EMObs
NR03	1.09	2023 11 16 10:48:24	N:\BRUVs 2022\Broughton\North Rock\NR03\	NR03.EMObs
