OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
BE01	0	L_GOPR0039.MP4	19367	R_GOPR0043.MP4	19369	10.77020		-1.00000	315.31340	1.86596	9.67787	1571.80875	29.53927	5.51636	36.67714	-678.20050	374.92062	-1367.50187	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
BE01	1	L_GOPR0039.MP4	19535	R_GOPR0043.MP4	19537	10.86363		-1.00000	616.04869	2.59283	5.29349	1823.92607	24.34989	11.25047	21.61394	585.67313	471.71981	-1661.67798	Kyphosidae	Kyphosus	sydneyanus	37361001	1	AD	Passing			
BE01	2	L_GOPR0039.MP4	24671	R_GOPR0043.MP4	24673	13.71982		-1.00000	188.69262	1.55342	3.46491	1333.31218	6.23905	19.75918	18.88572	-93.21260	-110.93906	-1325.41515	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Passing			
BE01	3	L_GOPR0039.MP4	24671	R_GOPR0043.MP4	24673	13.71982		-1.00000	201.10688	0.74809	2.30240	986.95795	19.27785	7.00793	2.62546	-65.36605	-319.21992	-931.61790	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Passing			
BE01	4	L_GOPR0039.MP4	24671	R_GOPR0043.MP4	24673	13.71982		-1.00000	212.91228	0.97672	1.04893	1090.98427	22.77475	6.43457	10.98959	291.58457	-305.51796	-1005.92440	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Passing			
BE01	5	L_GOPR0039.MP4	25563	R_GOPR0043.MP4	25565	14.21587		-1.00000	230.58317	2.43656	0.54464	1461.89956	2.88617	29.48506	12.98478	19.36562	71.01627	-1460.04520	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
BE01	6	L_GOPR0039.MP4	25563	R_GOPR0043.MP4	25565	14.21587		-1.00000	210.93019	2.20650	4.14360	1868.99014	21.13381	6.73032	49.56918	518.32695	430.60857	-1743.28356	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
BE01	7	L_GOPR0039.MP4	26778	R_GOPR0043.MP4	26780	14.89154		-1.00000	248.30495	1.13455	4.11446	968.21918	17.72842	27.56212	2.78319	-231.52272	182.54003	-922.23899	Labridae	Coris	picta	37384095	1	AD	Passing			
BE01	8	L_GOPR0039.MP4	31720	R_GOPR0043.MP4	31722	17.63984		-1.00000	156.66400	2.65139	3.18175	1845.32401	28.94799	14.89011	36.86491	-819.15373	355.99409	-1614.76812	Pomacentridae	Chromis	hypsilepis	37372002	1	AD	Passing			
BE01	9	L_GP010039.MP4	17085	R_GP010043.MP4	17087	27.20218		-1.00000	221.92737	4.85830	4.00790	2393.25888	26.40426	26.69167	39.92495	-959.45966	460.58954	-2143.59104	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			
BE01	10	L_GP010039.MP4	17085	R_GP010043.MP4	17087	27.20218		-1.00000	213.90171	1.30704	3.83141	1261.81836	15.31656	16.58142	28.07066	-207.92260	260.50869	-1217.00000	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			
BE01	11	L_GP010039.MP4	17085	R_GP010043.MP4	17087	27.20218		-1.00000	260.12082	1.20077	1.46727	1115.63392	24.99799	9.70611	11.87004	447.21603	149.21343	-1011.12424	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			
BE01	12	L_GP010039.MP4	21747	R_GP010043.MP4	21749	29.79476		-1.00000	185.38200	1.94110	3.51334	1400.68069	18.85580	26.54124	13.93942	59.40697	448.76754	-1325.51307	Pomacentridae	Parma	unifasciata	37372097	1	AD	Passing			
BE01	13	L_GP020039.MP4	0	R_GP020043.MP4	2	35.40203		-1.00000	173.63968	0.95734	2.08794	1297.10900	18.85865	1.42870	16.62265	-9.24504	419.16851	-1227.47873	Microcanthinae	Atypichthys	strigatus	37361010	1	AD	Passing			
BE01	14	L_GP020039.MP4	0	R_GP020043.MP4	2	35.40203		-1.00000	168.19091	1.28313	3.46872	1189.94974	10.29760	18.63353	6.98096	-103.22013	185.99452	-1170.78266	Microcanthinae	Atypichthys	strigatus	37361010	1	AD	Passing			
BE01	15	L_GP020039.MP4	0	R_GP020043.MP4	2	35.40203		-1.00000	161.42852	1.28874	2.30532	1121.09000	4.48927	22.94577	17.62366	-16.89246	86.10914	-1117.65051	Microcanthinae	Atypichthys	strigatus	37361010	1	AD	Passing			
BE01	16	L_GP020039.MP4	814	R_GP020043.MP4	816	35.85471		-1.00000	798.87938	1.66410	21.91285	1358.68646	13.66681	11.41171	14.75571	207.74895	-244.73829	-1320.21681	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
BE01	17	L_GP020039.MP4	5625	R_GP020043.MP4	5627	38.53016		-1.00000	506.82388	16.40229	8.17390	5276.09897	27.21235	4.33148	49.17122	-2079.20947	1223.94254	-4692.12884	Labridae	Achoerodus	viridis	37384043	1	AD	Passing			
BE02	0	L_GOPR0334.MP4	8669	R_GOPR5578.MP4	8670	4.82093	Start	0.11011	211.97959	2.42294	5.30543	1675.08880	26.44557	7.94404	22.55883	-727.02076	167.18760	-1499.80386	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			
BE02	1	L_GOPR0334.MP4	8669	R_GOPR5578.MP4	8670	4.82093	Start	0.11011	240.26372	8.59861	6.28165	2679.38641	16.86483	42.10743	32.65419	-455.83690	629.64628	-2564.15089	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			
BE02	2	L_GOPR0334.MP4	8669	R_GOPR5578.MP4	8670	4.82093	Start	0.11011	195.91342	4.56607	4.69211	1983.68518	5.80994	33.35015	20.20547	-183.63280	81.25324	-1973.49533	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			
BE02	3	L_GOPR0334.MP4	8669	R_GOPR5578.MP4	8670	4.82093	Start	0.11011	180.34628	7.48027	7.51405	2521.03822	21.10117	42.60177	35.59464	-789.47112	447.77047	-2351.99292	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			
BE02	4	L_GOPR0334.MP4	8681	R_GOPR5578.MP4	8682	4.82760	Start	0.11678	200.41314	4.12901	2.30329	2258.78812	9.94840	26.55771	39.89004	37.83424	388.39242	-2224.82441	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			
BE02	5	L_GOPR0334.MP4	9705	R_GOPR5578.MP4	9706	5.39706	Start	0.68624	179.08574	2.61566	1.72016	2811.40519	4.83462	6.92126	38.43647	-113.15112	-208.18238	-2801.40251	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
BE02	6	L_GOPR0334.MP4	10264	R_GOPR5578.MP4	10265	5.70792	Start	0.99711	240.02418	8.57883	0.43320	2324.27635	24.07219	58.26121	17.37168	945.26157	72.56484	-2122.13936	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
BE02	7	L_GOPR0334.MP4	10957	R_GOPR5578.MP4	10958	6.09331	Start	1.38249	216.84485	8.72736	6.63678	2267.62937	11.53032	58.20720	17.85011	178.23949	-416.75307	-2221.86645	Labridae	Coris	picta	37384095	1	AD	Passing			
BE02	8	L_GOPR0334.MP4	10957	R_GOPR5578.MP4	10958	6.09331	Start	1.38249	204.37520	4.60774	5.31251	1830.10007	28.46918	43.18898	5.98699	848.72725	-201.77803	-1608.79270	Labridae	Coris	picta	37384095	1	AD	Passing			
BE02	9	L_GOPR0334.MP4	11128	R_GOPR5578.MP4	11129	6.18840	Start	1.47759	143.28289	5.22356	8.58216	3534.32437	7.35048	9.38556	18.82285	-319.61411	319.85905	-3505.27970	Pomacentridae	Parma	microlepis	37372005	1	AD	Passing			
BE02	10	L_GOPR0334.MP4	12202	R_GOPR5578.MP4	12203	6.78567	Start	2.07485	303.69417	4.06749	2.24950	2329.13404	10.69040	16.18084	0.20454	-431.95761	9.35364	-2288.70935	Cheilodactylidae	Cheilodactylus	fuscus	37377009	1	AD	Passing			
BE02	11	L_GOPR0334.MP4	12959	R_GOPR5578.MP4	12960	7.20664	Start	2.49583	259.64665	4.91742	4.29339	2208.21263	11.44181	25.86920	2.63298	-378.55323	-220.41874	-2164.32809	Cheilodactylidae	Nemadactylus	douglasii	37377002	1	AD	Passing			
BE02	12	L_GOPR0334.MP4	12959	R_GOPR5578.MP4	12960	7.20664	Start	2.49583	199.48754	2.82398	3.82929	2350.75939	12.09016	6.74302	16.45132	436.43081	-227.93482	-2298.61775	Cheilodactylidae	Nemadactylus	douglasii	37377002	1	AD	Passing			
BE02	13	L_GOPR0334.MP4	12992	R_GOPR5578.MP4	12993	7.22500	Start	2.51418	258.21068	3.03647	4.89025	1549.31013	21.21591	42.83893	29.93463	270.01461	-491.36796	-1444.30312	Moridae	Lotella	rhacina	37224005	1	AD	Passing			
BE02	14	L_GOPR0334.MP4	16295	R_GOPR5578.MP4	16296	9.06183	Start	4.35101	221.71564	1.86995	4.40755	1587.04147	22.98991	1.73862	22.72960	561.31201	-262.94875	-1460.98851	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
BE02	15	L_GOPR0334.MP4	16348	R_GOPR5578.MP4	16349	9.09130	Start	4.38049	234.43533	5.27782	4.66649	2502.61814	20.32748	13.61389	3.36471	-851.45970	-175.57337	-2346.76115	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
BE02	16	L_GOPR0334.MP4	16772	R_GOPR5578.MP4	16773	9.32710	Start	4.61628	238.93999	1.27589	1.83091	1469.81654	8.84028	6.09242	22.75930	-215.13501	-68.84539	-1452.35598	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
BE02	17	L_GOPR0334.MP4	19360	R_GOPR5578.MP4	19361	10.76631	Start	6.05549	191.83728	5.39978	1.40439	1695.96581	20.43509	72.87179	15.35016	-530.63133	262.79227	-1589.23587	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Passing			
