Camera Details

Generated: Wednesday 30 August 2023 11:27:17

OpCode	TapeReader	Depth	Comment	Latitude	Longitude	Date	Time	MPAStatus	Site	Year	Spare	Camera	Index	Descriptor	Image rows	Image columns	Focal length (mm)	x pixel size (mm)	y pixel size (mm)	X mm	Y mm	Z mm	Omega (degrees)	Phi (degrees)	Kappa (degrees)
APO_007	Scott Gray	54.08		-38.91446896	143.5174201	14/06/2021	9:47	Fished	Apollo Bay CMP	2021	Reef, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.323	0.000	0.000	-0.287	-5.336	-0.583
APO_007	Scott Gray	54.08		-38.91446896	143.5174201	14/06/2021	9:47	Fished	Apollo Bay CMP	2021	Reef, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92186	0.002850	0.002850	301.323	0.000	0.000	0.287	3.933	0.688
APO_008	Scott Gray	63.26		-38.91964739	143.5218293	14/06/2021	9:42	Fished	Apollo Bay CMP	2021	Sand, Sponge, Reef patches	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93562	0.002850	0.002850	-301.064	0.000	0.000	0.380	-5.515	1.092
APO_008	Scott Gray	63.26		-38.91964739	143.5218293	14/06/2021	9:42	Fished	Apollo Bay CMP	2021	Sand, Sponge, Reef patches	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92912	0.002850	0.002850	301.064	0.000	0.000	-0.380	4.962	0.553
APO_009	Scott Gray	52.99		-38.92049873	143.5104578	14/06/2021	9:59	Fished	Apollo Bay CMP	2021	Reef, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92663	0.002850	0.002850	-300.684	0.000	0.000	0.213	-4.741	1.005
APO_009	Scott Gray	52.99		-38.92049873	143.5104578	14/06/2021	9:59	Fished	Apollo Bay CMP	2021	Reef, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93919	0.002850	0.002850	300.684	0.000	0.000	-0.213	5.238	0.681
APO_010	Scott Gray	58.74	Lights	-38.92656863	143.5080651	14/06/2021	10:03	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93836	0.002850	0.002850	-301.116	0.000	0.000	-0.548	-5.391	0.367
APO_010	Scott Gray	58.74	Lights	-38.92656863	143.5080651	14/06/2021	10:03	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93396	0.002850	0.002850	301.116	0.000	0.000	0.548	5.137	0.950
APO_011	Scott Gray	70.95		-38.93760736	143.5217666	14/06/2021	12:00	Fished	Apollo Bay CMP	2021	Sand, Sponge, Scattered reef	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.323	0.000	0.000	-0.287	-5.336	-0.583
APO_011	Scott Gray	70.95		-38.93760736	143.5217666	14/06/2021	12:00	Fished	Apollo Bay CMP	2021	Sand, Sponge, Scattered reef	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92186	0.002850	0.002850	301.323	0.000	0.000	0.287	3.933	0.688
APO_012	Scott Gray	66.48	Lights	-38.94150569	143.508107	14/06/2021	12:48	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.91882	0.002850	0.002850	-301.515	0.000	0.000	-0.327	-5.318	1.380
APO_012	Scott Gray	66.48	Lights	-38.94150569	143.508107	14/06/2021	12:48	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93659	0.002850	0.002850	301.515	0.000	0.000	0.327	4.520	1.432
APO_013	Scott Gray	75.09	Lights	-38.95304222	143.5166972	14/06/2021	12:08	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93836	0.002850	0.002850	-301.116	0.000	0.000	-0.548	-5.391	0.367
APO_013	Scott Gray	75.09	Lights	-38.95304222	143.5166972	14/06/2021	12:08	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93396	0.002850	0.002850	301.116	0.000	0.000	0.548	5.137	0.950
APO_014	Scott Gray	64.98		-38.9446462	143.5145632	14/06/2021	12:25	Fished	Apollo Bay CMP	2021	Reef, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93562	0.002850	0.002850	-301.064	0.000	0.000	0.380	-5.515	1.092
APO_014	Scott Gray	64.98		-38.9446462	143.5145632	14/06/2021	12:25	Fished	Apollo Bay CMP	2021	Reef, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92912	0.002850	0.002850	301.064	0.000	0.000	-0.380	4.962	0.553
APO_015	Scott Gray	70.1		-38.95322675	143.5110588	14/06/2021	12:11	Fished	Apollo Bay CMP	2021	Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92663	0.002850	0.002850	-300.684	0.000	0.000	0.213	-4.741	1.005
APO_015	Scott Gray	70.1		-38.95322675	143.5110588	14/06/2021	12:11	Fished	Apollo Bay CMP	2021	Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93919	0.002850	0.002850	300.684	0.000	0.000	-0.213	5.238	0.681
APO_016	Scott Gray	65.28		-38.94471013	143.5032129	14/06/2021	12:19	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93530	0.002850	0.002850	-301.579	0.000	0.000	0.332	-5.284	1.255
APO_016	Scott Gray	65.28		-38.94471013	143.5032129	14/06/2021	12:19	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93468	0.002850	0.002850	301.579	0.000	0.000	-0.332	4.247	1.002
APO_017	Scott Gray	75.15	Lights	-38.94677217	143.5224181	14/06/2021	12:04	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92549	0.002850	0.002850	-300.969	0.000	0.000	-0.327	-5.156	-0.431
APO_017	Scott Gray	75.15	Lights	-38.94677217	143.5224181	14/06/2021	12:04	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93874	0.002850	0.002850	300.969	0.000	0.000	0.327	5.152	0.826
APO_018	Scott Gray	69.46	Lights	-38.95379492	143.5065876	15/06/2021	14:00	Fished	Apollo Bay CMP	2021	Reef, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92480	0.002850	0.002850	-300.738	0.000	0.000	-0.119	-5.852	-0.601
APO_018	Scott Gray	69.46	Lights	-38.95379492	143.5065876	15/06/2021	14:00	Fished	Apollo Bay CMP	2021	Reef, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92219	0.002850	0.002850	300.738	0.000	0.000	0.119	3.975	-0.405
APO_019	Scott Gray	61.05	Lights	-38.9383985	143.5047276	14/06/2021	12:45	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92480	0.002850	0.002850	-300.738	0.000	0.000	-0.119	-5.852	-0.601
APO_019	Scott Gray	61.05	Lights	-38.9383985	143.5047276	14/06/2021	12:45	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92219	0.002850	0.002850	300.738	0.000	0.000	0.119	3.975	-0.405
APO_020	Scott Gray	68.75		-38.94549409	143.5086085	14/06/2021	12:22	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93465	0.002850	0.002850	-300.600	0.000	0.000	0.142	-5.590	-1.241
APO_020	Scott Gray	68.75		-38.94549409	143.5086085	14/06/2021	12:22	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93609	0.002850	0.002850	300.600	0.000	0.000	-0.142	4.522	0.859
APO_021	Scott Gray	76.93	Lights	-38.92904778	143.5432448	15/06/2021	13:46	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93836	0.002850	0.002850	-301.116	0.000	0.000	-0.548	-5.391	0.367
APO_021	Scott Gray	76.93	Lights	-38.92904778	143.5432448	15/06/2021	13:46	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93396	0.002850	0.002850	301.116	0.000	0.000	0.548	5.137	0.950
APO_022	Scott Gray	74.26	Lights	-38.9200127	143.5455736	14/06/2021	14:10	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92549	0.002850	0.002850	-300.969	0.000	0.000	-0.327	-5.156	-0.431
APO_022	Scott Gray	74.26	Lights	-38.9200127	143.5455736	14/06/2021	14:10	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93874	0.002850	0.002850	300.969	0.000	0.000	0.327	5.152	0.826
APO_023	Scott Gray	65.88	Lights	-38.91789589	143.5353245	14/06/2021	14:06	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93836	0.002850	0.002850	-301.116	0.000	0.000	-0.548	-5.391	0.367
APO_023	Scott Gray	65.88	Lights	-38.91789589	143.5353245	14/06/2021	14:06	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93396	0.002850	0.002850	301.116	0.000	0.000	0.548	5.137	0.950
APO_024	Scott Gray	73.73		-38.92686787	143.532159	14/06/2021	13:54	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93465	0.002850	0.002850	-300.600	0.000	0.000	0.142	-5.590	-1.241
APO_024	Scott Gray	73.73		-38.92686787	143.532159	14/06/2021	13:54	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93609	0.002850	0.002850	300.600	0.000	0.000	-0.142	4.522	0.859
APO_025	Scott Gray	77.01		-38.92454577	143.5452176	14/06/2021	14:12	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.323	0.000	0.000	-0.287	-5.336	-0.583
APO_025	Scott Gray	77.01		-38.92454577	143.5452176	14/06/2021	14:12	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92186	0.002850	0.002850	301.323	0.000	0.000	0.287	3.933	0.688
APO_026	Scott Gray	62.69		-38.91778033	143.5295293	14/06/2021	14:03	Fished	Apollo Bay CMP	2021	Reef, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92663	0.002850	0.002850	-300.684	0.000	0.000	0.213	-4.741	1.005
APO_026	Scott Gray	62.69		-38.91778033	143.5295293	14/06/2021	14:03	Fished	Apollo Bay CMP	2021	Reef, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93919	0.002850	0.002850	300.684	0.000	0.000	-0.213	5.238	0.681
APO_027	Scott Gray	74.71		-38.93021295	143.5353694	15/06/2021	13:49	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93562	0.002850	0.002850	-301.064	0.000	0.000	0.380	-5.515	1.092
APO_027	Scott Gray	74.71		-38.93021295	143.5353694	15/06/2021	13:49	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92912	0.002850	0.002850	301.064	0.000	0.000	-0.380	4.962	0.553
APO_028	Scott Gray	71.99		-38.92123832	143.5380808	14/06/2021	14:00	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93063	0.002850	0.002850	-301.288	0.000	0.000	0.036	-5.372	0.297
APO_028	Scott Gray	71.99		-38.92123832	143.5380808	14/06/2021	14:00	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93243	0.002850	0.002850	301.288	0.000	0.000	-0.036	4.491	1.443
APO_029	Scott Gray	72.01		-38.92400328	143.5356899	14/06/2021	13:58	Fished	Apollo Bay CMP	2021		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93530	0.002850	0.002850	-301.579	0.000	0.000	0.332	-5.284	1.255
APO_029	Scott Gray	72.01		-38.92400328	143.5356899	14/06/2021	13:58	Fished	Apollo Bay CMP	2021		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93468	0.002850	0.002850	301.579	0.000	0.000	-0.332	4.247	1.002
APO_030	Scott Gray	77.64	Lights	-38.92874003	143.548942	15/06/2021	13:44	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92549	0.002850	0.002850	-300.969	0.000	0.000	-0.327	-5.156	-0.431
APO_030	Scott Gray	77.64	Lights	-38.92874003	143.548942	15/06/2021	13:44	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93874	0.002850	0.002850	300.969	0.000	0.000	0.327	5.152	0.826
APO_031	Scott Gray	74.88		-38.9428436	143.5650766	15/06/2021	11:52	Fished	Apollo Bay CMP	2021	Sand, Invertebrates	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93562	0.002850	0.002850	-301.064	0.000	0.000	0.380	-5.515	1.092
APO_031	Scott Gray	74.88		-38.9428436	143.5650766	15/06/2021	11:52	Fished	Apollo Bay CMP	2021	Sand, Invertebrates	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92912	0.002850	0.002850	301.064	0.000	0.000	-0.380	4.962	0.553
APO_032	Scott Gray	77.01		-38.94103251	143.552435	15/06/2021	12:16	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.323	0.000	0.000	-0.287	-5.336	-0.583
APO_032	Scott Gray	77.01		-38.94103251	143.552435	15/06/2021	12:16	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92186	0.002850	0.002850	301.323	0.000	0.000	0.287	3.933	0.688
APO_033	Scott Gray	78.43	Lights	-38.94616391	143.5558281	15/06/2021	12:13	Fished	Apollo Bay CMP	2021	Sand, Invertebrates	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92549	0.002850	0.002850	-300.969	0.000	0.000	-0.327	-5.156	-0.431
APO_033	Scott Gray	78.43	Lights	-38.94616391	143.5558281	15/06/2021	12:13	Fished	Apollo Bay CMP	2021	Sand, Invertebrates	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93874	0.002850	0.002850	300.969	0.000	0.000	0.327	5.152	0.826
APO_034	Scott Gray	75.36		-38.94422792	143.5684953	15/06/2021	11:55	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93465	0.002850	0.002850	-300.600	0.000	0.000	0.142	-5.590	-1.241
APO_034	Scott Gray	75.36		-38.94422792	143.5684953	15/06/2021	11:55	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93609	0.002850	0.002850	300.600	0.000	0.000	-0.142	4.522	0.859
APO_035	Scott Gray	80.09	Lights	-38.95177587	143.5512001	15/06/2021	12:09	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93836	0.002850	0.002850	-301.116	0.000	0.000	-0.548	-5.391	0.367
APO_035	Scott Gray	80.09	Lights	-38.95177587	143.5512001	15/06/2021	12:09	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93396	0.002850	0.002850	301.116	0.000	0.000	0.548	5.137	0.950
APO_036	Scott Gray	75.77		-38.95040076	143.5631108	15/06/2021	12:03	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93063	0.002850	0.002850	-301.288	0.000	0.000	0.036	-5.372	0.297
APO_036	Scott Gray	75.77		-38.95040076	143.5631108	15/06/2021	12:03	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93243	0.002850	0.002850	301.288	0.000	0.000	-0.036	4.491	1.443
APO_037	Scott Gray	74.46		-38.94662769	143.5644767	15/06/2021	12:01	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93530	0.002850	0.002850	-301.579	0.000	0.000	0.332	-5.284	1.255
APO_037	Scott Gray	74.46		-38.94662769	143.5644767	15/06/2021	12:01	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93468	0.002850	0.002850	301.579	0.000	0.000	-0.332	4.247	1.002
APO_038	Scott Gray	76.46	Lights	-38.93762869	143.5698711	15/06/2021	11:47	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.91882	0.002850	0.002850	-301.515	0.000	0.000	-0.327	-5.318	1.380
APO_038	Scott Gray	76.46	Lights	-38.93762869	143.5698711	15/06/2021	11:47	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93659	0.002850	0.002850	301.515	0.000	0.000	0.327	4.520	1.432
APO_039	Scott Gray	75.96		-38.95153435	143.5582595	15/06/2021	12:05	Fished	Apollo Bay CMP	2021	Sand, Invertebrates	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92663	0.002850	0.002850	-300.684	0.000	0.000	0.213	-4.741	1.005
APO_039	Scott Gray	75.96		-38.95153435	143.5582595	15/06/2021	12:05	Fished	Apollo Bay CMP	2021	Sand, Invertebrates	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93919	0.002850	0.002850	300.684	0.000	0.000	-0.213	5.238	0.681
APO_040	Scott Gray	75.98	Lights	-38.93777239	143.5650812	15/06/2021	11:50	Fished	Apollo Bay CMP	2021	Sand, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92480	0.002850	0.002850	-300.738	0.000	0.000	-0.119	-5.852	-0.601
APO_040	Scott Gray	75.98	Lights	-38.93777239	143.5650812	15/06/2021	11:50	Fished	Apollo Bay CMP	2021	Sand, Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92219	0.002850	0.002850	300.738	0.000	0.000	0.119	3.975	-0.405
APO_041	Scott Gray	76.87	Lights	-38.92831938	143.6121707	15/06/2021	10:15	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.91882	0.002850	0.002850	-301.515	0.000	0.000	-0.327	-5.318	1.380
APO_041	Scott Gray	76.87	Lights	-38.92831938	143.6121707	15/06/2021	10:15	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93659	0.002850	0.002850	301.515	0.000	0.000	0.327	4.520	1.432
APO_042	Scott Gray	77.25	Lights	-38.92655138	143.6211445	15/06/2021	10:11	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92480	0.002850	0.002850	-300.738	0.000	0.000	-0.119	-5.852	-0.601
APO_042	Scott Gray	77.25	Lights	-38.92655138	143.6211445	15/06/2021	10:11	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92219	0.002850	0.002850	300.738	0.000	0.000	0.119	3.975	-0.405
APO_043	Scott Gray	78.06		-38.92256159	143.6126475	15/06/2021	9:54	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92663	0.002850	0.002850	-300.684	0.000	0.000	0.213	-4.741	1.005
APO_043	Scott Gray	78.06		-38.92256159	143.6126475	15/06/2021	9:54	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93919	0.002850	0.002850	300.684	0.000	0.000	-0.213	5.238	0.681
APO_044	Scott Gray	79.07		-38.92342275	143.6242993	15/06/2021	10:08	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93562	0.002850	0.002850	-301.064	0.000	0.000	0.380	-5.515	1.092
APO_044	Scott Gray	79.07		-38.92342275	143.6242993	15/06/2021	10:08	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92912	0.002850	0.002850	301.064	0.000	0.000	-0.380	4.962	0.553
APO_045	Scott Gray	77.78		-38.91308211	143.6216389	15/06/2021	9:43	Fished	Apollo Bay CMP	2021		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94530	0.002850	0.002850	-301.323	0.000	0.000	-0.287	-5.336	-0.583
APO_045	Scott Gray	77.78		-38.91308211	143.6216389	15/06/2021	9:43	Fished	Apollo Bay CMP	2021		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92186	0.002850	0.002850	301.323	0.000	0.000	0.287	3.933	0.688
APO_046	Scott Gray	78.13	Lights	-38.9159008	143.6161287	15/06/2021	9:46	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92549	0.002850	0.002850	-300.969	0.000	0.000	-0.327	-5.156	-0.431
APO_046	Scott Gray	78.13	Lights	-38.9159008	143.6161287	15/06/2021	9:46	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93874	0.002850	0.002850	300.969	0.000	0.000	0.327	5.152	0.826
APO_047	Scott Gray	76.8		-38.91685677	143.6251699	15/06/2021	10:02	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93530	0.002850	0.002850	-301.579	0.000	0.000	0.332	-5.284	1.255
APO_047	Scott Gray	76.8		-38.91685677	143.6251699	15/06/2021	10:02	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93468	0.002850	0.002850	301.579	0.000	0.000	-0.332	4.247	1.002
APO_048	Scott Gray	76.87		-38.92014837	143.6190174	15/06/2021	9:58	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93063	0.002850	0.002850	-301.288	0.000	0.000	0.036	-5.372	0.297
APO_048	Scott Gray	76.87		-38.92014837	143.6190174	15/06/2021	9:58	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93243	0.002850	0.002850	301.288	0.000	0.000	-0.036	4.491	1.443
APO_049	Scott Gray	77.67		-38.92032968	143.6269818	15/06/2021	10:05	Fished	Apollo Bay CMP	2021	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93465	0.002850	0.002850	-300.600	0.000	0.000	0.142	-5.590	-1.241
APO_049	Scott Gray	77.67		-38.92032968	143.6269818	15/06/2021	10:05	Fished	Apollo Bay CMP	2021	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93609	0.002850	0.002850	300.600	0.000	0.000	-0.142	4.522	0.859
APO_050	Scott Gray	77.16	Lights	-38.9180188	143.6074832	15/06/2021	9:50	Fished	Apollo Bay CMP	2021	Sand, Reef, Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93836	0.002850	0.002850	-301.116	0.000	0.000	-0.548	-5.391	0.367
