OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
APO_001	0	0	1530.82249	644.92105	1191.37278	655.00000
APO_001	0	1	1787.86391	660.55263	1409.36095	674.89474
APO_001	1	0	984.71006	629.42105	769.59172	640.63158
APO_001	1	1	1120.33136	584.65789	920.83432	595.15789
APO_001	2	0	941.05917	465.31579	770.89941	475.68421
APO_001	2	1	1059.63905	505.10526	886.63905	510.50000
APO_001	3	0	1330.37870	768.65789	1045.38462	784.26316
APO_001	3	1	1477.36095	787.13158	1192.36686	802.73684
APO_001	4	0	804.28994	264.71053	88.04734	251.34211
APO_001	4	1	1024.40828	324.39474	437.39645	323.10526
APO_001	5	0	1398.94083	374.89474	1028.74556	390.63158
APO_001	5	1	1173.85207	340.78947	851.23077	350.13158
APO_001	6	0	1120.72781	491.81579	573.43787	500.15789
APO_001	6	1	1340.13609	554.34211	827.89349	565.97368
APO_001	7	0	588.60947	55.42105	151.95266	51.15789
APO_001	7	1	837.13018	152.05263	435.26627	152.05263
APO_001	8	0	951.39645	394.13158	815.63905	404.52632
APO_001	8	1	789.50296	298.21053	645.93491	316.42105
APO_001	9	0	1002.11243	343.05263	792.21893	347.68421
APO_001	9	1	1318.79882	313.92105	1109.61538	319.97368
APO_001	10	0	1354.79290	636.55263	1035.13609	650.65789
APO_001	10	1	1069.13018	374.07895	772.34320	394.73684
APO_001	11	0	1031.55621	512.76316	852.82249	524.44737
APO_001	11	1	744.81065	328.13158	581.63314	336.52632
APO_001	12	0	1368.21893	558.97368	1197.77515	565.42105
APO_001	12	1	1045.85207	451.68421	909.49112	467.36842
APO_001	13	0	1313.83432	130.36842	1056.55030	136.60526
APO_001	13	1	1636.20118	141.73684	1386.01775	146.55263
APO_001	14	0	1147.94675	609.21053	718.57988	619.57895
APO_001	14	1	1476.76331	379.55263	1056.28994	396.39474
APO_001	15	0	1331.31361	687.21053	859.28402	700.81579
APO_001	15	1	1829.11243	562.55263	1277.92899	581.60526
APO_001	16	0	1326.27219	692.00000	951.15976	711.02632
APO_001	16	1	1730.41420	551.50000	1348.84615	567.39474
APO_001	17	0	1518.01775	320.92105	1410.60355	333.81579
APO_001	17	1	1723.22485	340.81579	1656.28402	340.21053
APO_001	18	0	1105.06509	313.21053	951.50888	324.34211
APO_001	18	1	1308.85207	262.05263	1141.09467	266.78947
APO_001	19	0	934.43787	542.84211	471.47929	551.36842
APO_001	19	1	1533.00592	358.05263	1191.14793	367.57895
APO_001	20	0	801.53846	213.55263	436.36686	217.86842
APO_001	20	1	895.97633	207.15789	562.04734	219.28947
APO_001	21	0	630.53254	372.31579	93.72781	363.78947
APO_001	21	1	1718.34320	73.89474	1607.57396	59.68421
APO_001	22	0	948.63905	500.21053	746.98225	505.89474
APO_001	22	1	1895.14793	222.73684	1817.75148	210.31579
APO_001	23	0	770.24852	502.94737	146.27219	509.84211
APO_001	23	1	998.88757	402.05263	511.59763	411.84211
APO_001	24	0	1284.14793	652.10526	901.76331	664.97368
APO_001	24	1	1490.25444	484.31579	1065.07101	501.15789
APO_001	25	0	847.38462	85.26316	644.10651	96.15789
APO_001	25	1	1047.24852	72.47368	844.34320	85.50000
APO_001	26	0	1504.44379	325.23684	1387.09467	329.57895
APO_001	26	1	1669.88757	301.78947	1572.42012	304.00000
APO_001	27	0	1033.12426	335.86842	769.63314	342.39474
APO_001	27	1	1305.78698	336.57895	1083.47929	348.07895
APO_002	0	0	889.47337	617.73684	718.28994	610.42105
APO_002	0	1	704.85799	582.21053	537.93491	579.15789
APO_002	1	0	1404.46154	327.50000	949.92899	316.10526
APO_002	1	1	698.08284	562.86842	91.59763	549.57895
APO_002	2	0	992.23077	669.65789	510.56805	658.55263
APO_002	2	1	623.40828	606.47368	102.24852	592.42105
APO_002	3	0	892.39645	625.18421	384.61538	613.21053
APO_002	3	1	648.84615	570.47368	27.69231	558.97368
APO_002	4	0	469.70414	298.39474	392.43195	305.71053
APO_002	4	1	213.37278	248.65789	155.98225	269.47368
APO_002	5	0	960.98817	534.81579	686.49704	525.57895
APO_002	5	1	575.40237	449.39474	248.24852	441.07895
APO_002	6	0	993.80473	505.00000	807.19527	497.94737
APO_002	6	1	662.65680	510.44737	459.97633	510.02632
APO_002	7	0	1249.15976	976.97368	416.88757	962.05263
APO_002	7	1	881.92308	947.81579	24.85207	974.65789
APO_002	8	0	972.61538	95.65789	733.20118	85.26316
APO_002	8	1	797.23077	73.63158	537.22485	66.07895
APO_002	9	0	964.72781	726.15789	448.36686	717.81579
APO_002	9	1	606.60947	605.86842	167.57396	612.31579
APO_002	10	0	984.50296	575.42105	623.97633	564.84211
APO_002	10	1	796.33728	479.50000	358.41420	468.21053
APO_002	11	0	915.62722	624.44737	595.57396	614.57895
APO_002	11	1	738.11243	522.13158	370.48521	510.13158
APO_002	12	0	904.26627	674.89474	528.11834	667.15789
APO_002	12	1	715.39053	611.65789	243.38462	601.78947
APO_002	13	0	685.69822	446.86842	347.03550	441.18421
APO_002	13	1	493.98225	335.31579	168.21893	328.21053
APO_002	14	0	1103.65089	614.39474	790.82249	602.50000
APO_002	14	1	954.77515	463.84211	635.51479	458.18421
APO_002	15	0	729.84024	358.05263	391.24260	348.94737
APO_002	15	1	435.16568	289.13158	41.89349	281.89474
APO_002	16	0	712.84615	501.21053	418.65680	489.55263
APO_002	16	1	343.27219	450.42105	8.52071	444.81579
APO_002	17	0	1407.25444	222.89474	1222.55621	208.47368
APO_002	17	1	1591.15976	258.42105	1463.97633	235.47368
APO_002	18	0	1658.56805	691.68421	880.22485	663.31579
APO_002	18	1	1185.64497	564.34211	456.83432	547.05263
APO_002	19	0	1138.56213	597.78947	827.05325	586.68421
APO_002	19	1	310.29586	109.65789	156.21302	126.34211
APO_002	20	0	1056.31953	463.18421	802.17751	454.15789
APO_002	20	1	757.38462	360.15789	486.20118	346.86842
APO_002	21	0	1406.55621	321.44737	1307.73373	308.76316
APO_002	21	1	1185.01775	302.26316	1072.70414	291.71053
APO_003	0	0	691.16474	576.73134	412.12802	575.20149
APO_003	0	1	514.20776	589.15672	242.89402	585.61194
APO_003	1	0	616.95593	788.91045	229.30010	790.11194
APO_003	1	1	414.47954	769.09701	15.78174	770.79851
APO_003	2	0	688.21406	669.03731	430.14586	668.02985
APO_003	2	1	579.08499	653.25373	339.82057	653.25373
APO_003	3	0	1101.42078	484.56716	1064.20776	489.67164
APO_003	3	1	1236.06925	467.44030	1200.87093	468.51493
APO_003	4	0	1547.03148	670.56343	1080.40189	666.45896
APO_003	4	1	1354.62854	714.38806	892.53200	709.77985
APO_003	5	0	1333.82476	566.25000	1074.53410	568.51866
APO_003	5	1	1210.92865	574.81343	963.72613	577.58582
APO_003	6	0	1063.79538	647.17537	861.98426	647.60448
APO_003	6	1	964.06821	649.69403	775.85624	652.13806
APO_003	7	0	1056.06401	540.93284	896.10073	543.05970
APO_003	7	1	971.95068	522.79851	821.55719	525.93284
APO_003	8	0	877.30640	309.40672	769.56034	314.94776
APO_003	8	1	785.13431	274.64925	688.97272	279.18284
APO_003	9	0	663.25498	703.27612	199.45435	703.59328
APO_003	9	1	522.73033	669.52612	42.30850	663.79851
APO_003	10	0	625.47954	762.21269	272.99056	760.01119
APO_003	10	1	510.13851	771.78358	158.15320	763.03358
APO_003	11	0	1099.73662	578.88806	813.82896	582.11940
APO_003	11	1	931.50997	547.65672	681.86674	546.85821
APO_003	12	0	1627.86988	546.04478	1312.65582	549.98507
APO_003	12	1	1348.95068	541.05970	1097.58762	543.94030
APO_003	13	0	919.56768	726.72015	585.85414	723.78731
APO_003	13	1	782.56873	655.19030	461.95068	653.76866
APO_003	14	0	936.69255	714.63060	660.90136	710.69030
APO_003	14	1	760.91081	640.58209	486.12697	638.65672
APO_003	15	0	840.12592	648.80597	552.78804	646.90672
APO_003	15	1	670.89192	572.23881	420.32214	573.86567
APO_003	16	0	1402.69990	769.51866	1090.85100	769.50373
APO_003	16	1	1173.02518	765.48881	912.55089	770.00746
APO_003	17	0	1264.07135	616.94776	1136.29486	622.32463
APO_003	17	1	1118.00630	633.57090	1002.31794	636.93284
APO_003	18	0	952.36516	725.59328	680.09654	725.22388
APO_003	18	1	703.55089	700.91045	445.38510	701.04478
APO_003	19	0	1137.97167	567.04851	1015.94648	569.72015
APO_003	19	1	916.85939	470.33209	800.37461	470.48507
APO_003	20	0	969.01574	711.72761	701.17733	709.35075
APO_003	20	1	634.07345	587.80970	322.93599	583.52612
APO_003	21	0	345.78174	635.51119	159.09444	626.54851
APO_003	21	1	550.77650	638.02985	345.95698	630.57836
APO_003	22	0	884.05981	509.57836	779.36936	508.55597
APO_003	22	1	680.07240	494.97015	595.02518	486.89552
APO_003	23	0	655.61490	600.25000	451.40189	593.77612
APO_003	23	1	432.99161	612.84328	258.49528	599.82090
APO_003	24	0	807.47219	512.69030	620.28437	511.16418
APO_003	24	1	523.32214	506.97015	332.18363	500.08209
APO_003	25	0	950.26548	643.73507	658.80378	642.76119
APO_003	25	1	655.11333	561.12313	370.70304	560.14925
APO_004	0	0	1761.16999	793.01866	1220.75131	789.42910
APO_004	0	1	1397.01469	904.84701	932.14690	892.19030
APO_004	1	0	955.92130	486.95522	813.75236	473.87313
APO_004	1	1	1073.78069	472.34701	939.16684	461.27985
APO_004	2	0	931.74502	508.11194	816.77440	491.00000
APO_004	2	1	1012.83631	511.63806	894.33998	499.56343
APO_004	3	0	929.04932	623.31716	738.23295	604.96269
APO_004	3	1	832.84785	614.75373	628.93599	594.38433
APO_004	4	0	838.89192	690.81716	584.10913	667.92910
APO_004	4	1	912.93179	683.76493	637.49843	659.86940
APO_004	5	0	1360.30430	568.24627	1082.46590	565.82090
APO_004	5	1	1660.99685	488.65672	1361.50052	487.23881
APO_004	6	0	1059.29066	371.86567	804.67051	359.14179
APO_004	6	1	827.09759	375.89552	607.23085	352.59328
