Filename,Frame,Time (mins),Image row,Image col,Date,Location,Site #,Transect #,Latitude,Longitude,Rugosity,Depth,Collector,Fishing status,Spare,Spare,Frame info 1,Frame info 2,Frame info 3,Frame info 4,Frame info 5,Frame info 6,CATAMI_L2_L3,CATAMI_L4,CATAMI_L5,Relief,,,,,Radius %
INV_DC_015.jpg,0,,833,3440,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,82.8
INV_DC_015.jpg,0,,877,2282,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,31.8
INV_DC_015.jpg,0,,971,2005,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,20.2
INV_DC_015.jpg,0,,1017,2882,,,,,,,,,,,,,,,,,,,Sponges > Massive forms,Simple,,,Light Yellow Oscula Laminar Like,Open,,374659be-8efc-4034-89d1-0c58d69e3f5d,53.9
INV_DC_015.jpg,0,,729,2766,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,54.9
INV_DC_015.jpg,0,,905,2307,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,31.7
INV_DC_015.jpg,0,,644,2145,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,37.7
INV_DC_015.jpg,0,,1064,2567,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,38.5
INV_DC_015.jpg,0,,896,3041,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,63.2
INV_DC_015.jpg,0,,905,2037,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,23.9
INV_DC_015.jpg,0,,750,2277,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,36.5
INV_DC_015.jpg,0,,838,2627,,,,,,,,,,,,,,,,,,,Cnidaria > Corals,Black & Octocorals,Fan (2D),Fern-frond > Complex,Unidentifiable,Open,,085635da-62a5-417d-b4ff-aee95da3abbb,46.2
INV_DC_015.jpg,0,,1854,1813,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,25
INV_DC_015.jpg,0,,2071,1259,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,45.6
INV_DC_015.jpg,0,,1759,781,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,55.7
INV_DC_015.jpg,0,,2075,163,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,89.7
INV_DC_015.jpg,0,,1928,143,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,88.1
INV_DC_015.jpg,0,,2007,1649,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,33.8
INV_DC_015.jpg,0,,1810,109,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,87.9
INV_DC_015.jpg,0,,1841,1644,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,26.1
INV_DC_015.jpg,0,,1786,1191,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,38.4
INV_DC_015.jpg,0,,1741,459,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,70.5
INV_DC_015.jpg,0,,1673,871,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,50.1
INV_DC_015.jpg,0,,1935,513,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,71.2
INV_DC_015.jpg,0,,1785,554,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,66.7
INV_DC_015.jpg,0,,1824,433,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,72.9
INV_DC_015.jpg,0,,1832,503,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,69.8
INV_DC_015.jpg,0,,2053,1228,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,45.8
INV_DC_015.jpg,0,,1951,786,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,59.6
INV_DC_015.jpg,0,,1928,961,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,51.7
INV_DC_015.jpg,0,,1743,1844,,,,,,,,,,,,,,,,,,,Cnidaria > Hydroids,,,,Unidentifiable,Open,,28f61808-4d93-480d-95c5-2eb4856cd6fe,19.5
INV_DC_015.jpg,0,,2062,119,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,91.5
INV_DC_015.jpg,0,,1801,3271,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,74
INV_DC_015.jpg,0,,1956,3169,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,72.1
INV_DC_015.jpg,0,,1826,3617,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,90.7
INV_DC_015.jpg,0,,1832,2528,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,41.6
INV_DC_015.jpg,0,,1970,3772,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,100
INV_DC_015.jpg,0,,1714,2534,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,38.8
INV_DC_015.jpg,0,,1824,2040,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,25.5
INV_DC_015.jpg,0,,1772,2477,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,37.8
INV_DC_015.jpg,0,,1703,3691,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,92.9
INV_DC_015.jpg,0,,1768,3342,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,76.9
INV_DC_015.jpg,0,,1839,2547,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,42.5
INV_DC_015.jpg,0,,2120,3362,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,84.1
INV_DC_015.jpg,0,,1794,1985,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,23.2
INV_DC_015.jpg,0,,1727,2165,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,24.7
INV_DC_015.jpg,0,,2028,3540,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,90.2
INV_DC_015.jpg,0,,1913,2690,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,50.4
INV_DC_015.jpg,0,,1943,1940,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,29.8
INV_DC_015.jpg,0,,1685,2899,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,54.9
INV_DC_015.jpg,0,,1698,3650,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,90.8
INV_DC_015.jpg,0,,1934,2403,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,40.2
INV_DC_016.jpg,0,,890,440,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,75.7
INV_DC_016.jpg,0,,914,436,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,75.5
INV_DC_016.jpg,0,,651,284,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,87.2
INV_DC_016.jpg,0,,1003,1516,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,25.6
INV_DC_016.jpg,0,,1016,499,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,71.2
INV_DC_016.jpg,0,,822,316,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,82.7
INV_DC_016.jpg,0,,877,1193,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,42.1
INV_DC_016.jpg,0,,797,1546,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,32.6
INV_DC_016.jpg,0,,602,441,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,81.2
INV_DC_016.jpg,0,,943,1641,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,24
INV_DC_016.jpg,0,,687,537,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,75
INV_DC_016.jpg,0,,686,1739,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,34.1
INV_DC_016.jpg,0,,806,1689,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,29.1
INV_DC_016.jpg,0,,752,893,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,58
INV_DC_016.jpg,0,,678,347,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,83.8
INV_DC_016.jpg,0,,796,472,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,75.8
INV_DC_016.jpg,0,,997,761,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,58.9
INV_DC_016.jpg,0,,965,322,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,80.3
INV_DC_016.jpg,0,,919,1821,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,22
INV_DC_016.jpg,0,,684,92,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,95.4
INV_DC_016.jpg,0,,809,3644,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,91.1
INV_DC_016.jpg,0,,693,3326,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,78.4
INV_DC_016.jpg,0,,899,2488,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,37.3
INV_DC_016.jpg,0,,703,2074,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,33.6
INV_DC_016.jpg,0,,897,2956,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,57.5
INV_DC_016.jpg,0,,993,3503,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,81.9
INV_DC_016.jpg,0,,759,2870,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,56.9
INV_DC_016.jpg,0,,999,2766,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,46.8
INV_DC_016.jpg,0,,812,2240,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,32
INV_DC_016.jpg,0,,918,3813,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,97.8
INV_DC_016.jpg,0,,941,3222,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,69.1
INV_DC_016.jpg,0,,748,2481,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,42
INV_DC_016.jpg,0,,630,2555,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,48.8
INV_DC_016.jpg,0,,824,2259,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,32
INV_DC_016.jpg,0,,740,3053,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,65.2
INV_DC_016.jpg,0,,762,2571,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,44.8
INV_DC_016.jpg,0,,877,3464,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,81.6
INV_DC_016.jpg,0,,715,2789,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,54.7
INV_DC_016.jpg,0,,890,2777,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,49.6
INV_DC_016.jpg,0,,949,3526,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,83.6
INV_DC_016.jpg,0,,1967,1463,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,37.1
INV_DC_016.jpg,0,,1932,230,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,87.4
INV_DC_016.jpg,0,,1839,773,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,60.6
INV_DC_016.jpg,0,,2032,559,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,74.2
INV_DC_016.jpg,0,,2068,1719,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,36.4
INV_DC_016.jpg,0,,1959,624,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,69.8
INV_DC_016.jpg,0,,1679,1678,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,19.3
INV_DC_016.jpg,0,,1814,1669,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,25.3
INV_DC_016.jpg,0,,1769,1440,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,30.4
INV_DC_016.jpg,0,,1763,950,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,51
INV_DC_016.jpg,0,,1706,1879,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,17.4
INV_DC_016.jpg,0,,1838,324,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,81.5
INV_DC_016.jpg,0,,1924,1743,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,29.2
INV_DC_016.jpg,0,,1798,156,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,89
INV_DC_016.jpg,0,,1804,433,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,75.8
INV_DC_016.jpg,0,,2126,31,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,100
INV_DC_016.jpg,0,,1820,1059,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,47.4
INV_DC_016.jpg,0,,2012,137,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,93.1
INV_DC_016.jpg,0,,1917,528,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,73.2
INV_DC_016.jpg,0,,1862,46,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,95
INV_DC_016.jpg,0,,2116,3739,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,99.2
INV_DC_016.jpg,0,,1839,2772,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,49.8
INV_DC_016.jpg,0,,1681,2455,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,32.3
