OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
SBMP_20180325_S10_1_BRUV	0	Soak time	S10_1_SBMP_20180325_BRUV_L561 (1).MP4	2451	1.36303	S10_1_SBMP_20180325_BRUV_L561 (4).MP4	3015	61.36297	1
SBMP_20180325_S11_4_BRUV	0	Soak time	S11_4_SBMP_20180325_BRUV_L427 (1).MP4	2424	1.34801	S11_4_SBMP_20180325_BRUV_L427 (4).MP4	2988	61.34795	1
SBMP_20180325_S10_3_BRUV	0	Soak time	S10_3_SBMP_20180325_BRUV_L530 (1).MP4	5634	3.13313	S10_3_SBMP_20180325_BRUV_L530 (4).MP4	6198	63.13307	1
SBMP_20180325_S10_4_BRUV	0	soak time	S10_4_SBMP_20180325_BRUV_L526 (1).MP4	4489	2.49638	S10_4_SBMP_20180325_BRUV_L526 (4).MP4	5053	62.49632	1
SBMP_20180325_S10_5_BRUV	0	Soak time	S10_5_SBMP_20180325_BRUV_L532 (1).MP4	3681	2.04704	S10_5_SBMP_20180325_BRUV_L532 (4).MP4	4245	62.04698	1
SBMP_20180325_S11_1_BRUV	0	soak time	S11_1_SBMP_20180325_BRUV_L532 (1).MP4	2626	1.46035	S11_1_SBMP_20180325_BRUV_L532 (4).MP4	3190	61.46029	1
SBMP_20180325_S11_2_BRUV	0	Soak time	S11_2_SBMP_20180325_BRUV_L526 (1).MP4	3178	1.76732	S11_2_SBMP_20180325_BRUV_L526 (4).MP4	3742	61.76726	1
SBMP_20180325_S11_3_BRUV	0	Soak time	S11_3_SBMP_20180325_BRUV_L530 (1).MP4	2801	1.55767	S11_3_SBMP_20180325_BRUV_L530 (4).MP4	3365	61.55761	1
SBMP_20180325_S10_2_BRUV	0	Soak time	S10_2_SBMP_20180325_BRUV_L427 (1).MP4	5019	2.79112	S10_2_SBMP_20180325_BRUV_L427 (4).MP4	5583	62.79112	1
SBMP_20180325_S11_5_BRUV	0	Soak time	S11_5_SBMP_20180325_BRUV_L561 (1).MP4	3592	1.99755	S11_5_SBMP_20180325_BRUV_L561 (4).MP4	4156	61.99749	1
SBMP_20180325_S12_1_BRUV	0	Soak time	S12_1_SBMP_20180325_BRUV_L416 (1).MP4	1776	0.98765	S12_1_SBMP_20180325_BRUV_L416 (4).MP4	2340	60.98759	1
SBMP_20180325_S12_2_BRUV	0	Soak time	S12_2_SBMP_20180325_BRUV_L439 (1).MP4	2391	1.32966	S12_2_SBMP_20180325_BRUV_L439 (4).MP4	2955	61.32960	1
SBMP_20180325_S12_3_BRUV	0	Soak time	S12_3_SBMP_20180325_BRUV_L563 (1).MP4	4700	2.61372	S12_3_SBMP_20180325_BRUV_L563 (4).MP4	5264	62.61366	1
SBMP_20180325_S12_4_BRUV	0	Soak time	S12_4_SBMP_20180325_BRUV_L425 (1).MP4	3236	1.79958	S12_4_SBMP_20180325_BRUV_L425 (3).MP4	17348	61.79952	1
SBMP_20180325_S12_5_BRUV	0	Soak time	S12_5_SBMP_20180325_BRUV_L421 (1).MP4	2692	1.49705	S12_5_SBMP_20180325_BRUV_L421 (4).MP4	3256	61.49699	1
SBMP_20180325_S13_1_BRUV	0	Soak time	S13_1_SBMP_20180325_BRUV_L421 (1).MP4	4039	2.24613	S13_1_SBMP_20180325_BRUV_L421 (4).MP4	4603	62.24607	1
SBMP_20180325_S13_2_BRUV	0	Period start	S13_2_SBMP_20180325_BRUV_L425 (1).MP4	13578	7.55088	S13_2_SBMP_20180325_BRUV_L425 (3).MP4	27690	67.55082	1
SBMP_20180325_S13_3_BRUV	0	Soak time	S13_3_SBMP_20180325_BRUV_L563 (1).MP4	1530	0.85085	S13_3_SBMP_20180325_BRUV_L563 (4).MP4	2094	60.85079	1
SBMP_20180325_S13_4_BRUV	0	Soak time	S13_4_SBMP_20180325_BRUV_L439 (1).MP4	2094	1.16450	S13_4_SBMP_20180325_BRUV_L439 (4).MP4	2658	61.16444	1
SBMP_20180325_S13_5_BRUV	0	Soak time	S13_5_SBMP_20180325_BRUV_L416 (1).MP4	3775	2.09932	S13_5_SBMP_20180325_BRUV_L416 (4).MP4	4339	62.09926	1
SBMP_20180325_S14_1_BRUV	0	Soak time	S14_1_SBMP_20180325_BRUV_L561 (1).MP4	1915	1.06495	S14_1_SBMP_20180325_BRUV_L561 (4).MP4	2479	61.06489	1
SBMP_20180325_S14_2_BRUV	0	Soak time	S14_2_SBMP_20180325_BRUV_L427 (1).MP4	3405	1.89356	S14_2_SBMP_20180325_BRUV_L427 (4).MP4	3969	61.89350	1
SBMP_20180325_S14_3_BRUV	0	Soak time	S14_3_SBMP_20180325_BRUV_L530 (1).MP4	6315	3.51184	S14_3_SBMP_20180325_BRUV_L530 (4).MP4	6879	63.51178	1
SBMP_20180325_S14_4_BRUV	0	Soak time	S14_4_SBMP_20180325_BRUV_L526 (1).MP4	2072	1.15226	S14_4_SBMP_20180325_BRUV_L526 (4).MP4	2636	61.15220	1
SBMP_20180325_S14_5_BRUV	0	Period start	S14_5_SBMP_20180325_BRUV_L532 (1).MP4	2510	1.39584	S14_5_SBMP_20180325_BRUV_L532 (4).MP4	3074	61.39578	1
SBMP_20180326_S15_1_BRUV	0	Soak time	S15_1_SBMP_20180326_BRUV_L421 (1).MP4	9829	5.46602	S15_1_SBMP_20180326_BRUV_L421 (4).MP4	10393	65.46602	1
SBMP_20180326_S15_2_BRUV	0	Soak time	S15_2_SBMP_20180326_BRUV_L425 (1).MP4	3747	2.08375	S15_2_SBMP_20180326_BRUV_L425 (3).MP4	17859	62.08375	1
SBMP_20180326_S15_3_BRUV	0	Soak time	S15_3_SBMP_20180326_BRUV_L563 (1).MP4	3074	1.70949	S15_3_SBMP_20180326_BRUV_L563 (4).MP4	3638	61.70949	1
SBMP_20180326_S15_4_BRUV	0	Period start	S15_4_SBMP_20180326_BRUV_L427 (1).MP4	1245	0.69236	S15_4_SBMP_20180326_BRUV_L427 (4).MP4	1809	60.69236	1
SBMP_20180326_S15_5_BRUV	0	Soak time	S15_5_SBMP_20180326_BRUV_L561 (1).MP4	3412	1.89745	S15_5_SBMP_20180326_BRUV_L561 (4).MP4	3976	61.89745	1
SBMP_20180326_S16_1_BRUV	0	Soak time	S16_1_SBMP_20180326_BRUV_L439 (2).MP4	1558	2.33789	S16_1_SBMP_20180326_BRUV_L439 (5).MP4	2122	62.33789	1
SBMP_20180326_S16_2_BRUV	0	Soak time	S16_2_SBMP_20180326_BRUV_R417 (1).MP4	3891	2.16383	S16_2_SBMP_20180326_BRUV_R417 (4).MP4	4455	62.16383	1
SBMP_20180326_S16_3_BRUV	0	Soak time	S16_3_SBMP_20180326_BRUV_L530 (1).MP4	6154	3.42231	S16_3_SBMP_20180326_BRUV_L530 (4).MP4	6719	63.42280	1
SBMP_20180326_S16_4_BRUV	0	Soak time	S16_4_SBMP_20180326_BRUV_L532 (1).MP4	4703	2.61539	S16_4_SBMP_20180326_BRUV_L532 (4).MP4	5268	62.61589	1
SBMP_20180327_S17_2_BRUV	0	Time seabed	S17_2_SBMP_20180327_BRUV_R426 (1).MP4	2607	1.44978	S17_2_SBMP_20180327_BRUV_R426 (4).MP4	3172	61.45034	1
SBMP_20180327_S17_3_BRUV	0	Soak time 	S17_3_SBMP_20180327_BRUV_L530 (1).MP4	5667	3.15148	S17_3_SBMP_20180327_BRUV_L530 (4).MP4	6232	63.15198	1
SBMP_20180327_S17_4_BRUV	0	Soak time	S17_4_SBMP_20180327_BRUV_L532 (1).MP4	3616	2.01090	S17_4_SBMP_20180327_BRUV_L532 (4).MP4	4181	62.01139	1
SBMP_20180327_S17_5_BRUV	0	Soak time	S17_5_SBMP_20180327_BRUV_L526 (1).MP4	4086	2.27227	S17_5_SBMP_20180327_BRUV_L526 (4).MP4	4651	62.27277	1
SBMP_20180327_S19_2_BRUV	0	Soak time	S19_2_SBMP_20180327_BRUV_L526 (1).MP4	5741	3.19263	S19_2_SBMP_20180327_BRUV_L526 (4).MP4	6306	63.19313	1
SBMP_20180327_S19_3_BRUV	0	Soak time	S19_3_SBMP_20180327_BRUV_L532 (1).MP4	5567	3.09587	S19_3_SBMP_20180327_BRUV_L532 (4).MP4	6132	63.09637	1
SBMP_20180327_S19_4_BRUV	0	Soak time	S19_4_SBMP_20180327_BRUV_L530 (1).MP4	3653	2.03147	S19_4_SBMP_20180327_BRUV_L530 (4).MP4	4218	62.03197	1
SBMP_20180327_S20_3_BRUV	0	Soak time	S20_3_SBMP_20180327_BRUV_L561 (1).MP4	3229	1.79568	S20_3_SBMP_20180327_BRUV_L561 (4).MP4	3794	61.79618	1
SBMP_20180328_S21_4_BRUV	0	Soak time	S21_4_SBMP_20180328_L563 (1).MP4	3918	2.17884	S21_4_SBMP_20180328_L563 (4).MP4	4483	62.17934	1
SBMP_20180328_S22_3_BRUV	0	Time seabed	S22_3_SBMP_20180328_R531 (1).MP4	2092	1.16339	S22_3_SBMP_20180328_R531 (4).MP4	2656	61.16339	1
SBMP_20180328_S22_4_BRUV	0	Soak time	S22_4_SBMP_20180328_L526 (1).MP4	3579	1.99032	S22_4_SBMP_20180328_L526 (4).MP4	4144	61.99082	1
SBMP_20180328_S22_5_BRUV	0	Soak time	S22_5_SBMP_20180328_L530 (1).MP4	5117	2.84562	S22_5_SBMP_20180328_L530 (4).MP4	5682	62.84612	1
SBMP_20180328_S23_1_BRUV	0	Soak time	S23_1_SBMP_20180328_L530 (1).MP4	5476	3.04526	S23_1_SBMP_20180328_L530 (4).MP4	6041	63.04576	1
SBMP_20180328_S23_2_BRUV	0	Soak time	S23_2_SBMP_20180328_L526 (1).MP4	3617	2.01145	S23_2_SBMP_20180328_L526 (4).MP4	4182	62.01195	1
