OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
SBMP_20180325_S10_1_BRUV	4	S10_1_SBMP_20180325_BRUV_L561 (1).MP4	27575	S10_1_SBMP_20180325_BRUV_R562 (1).MP4	27417	15.33476	Soak time	13.97174	283.03289	2.13056	10.43850	1622.11254	20.92822	1.27730	5.73801	541.01064	207.43628	-1515.09959	Sphyraenidae	Sphyraena	obtusata	37382007	1	AD	Passing			
SBMP_20180325_S10_1_BRUV	5	S10_1_SBMP_20180325_BRUV_L561 (1).MP4	27870	S10_1_SBMP_20180325_BRUV_R562 (1).MP4	27712	15.49882	Soak time	14.13579	254.04408	3.73860	11.18938	1941.07254	23.41884	20.06864	17.04803	-737.38567	226.80778	-1781.17467	Sphyraenidae	Sphyraena	obtusata	37382007	1	AD	Passing			
SBMP_20180325_S10_1_BRUV	8	S10_1_SBMP_20180325_BRUV_L561 (2).MP4	3151	S10_1_SBMP_20180325_BRUV_R562 (2).MP4	2993	21.64774	Soak time	20.28471	197.52798	0.66430	7.90906	910.55445	7.80271	6.83651	25.92004	-114.00009	-47.80857	-902.12401	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
SBMP_20180325_S10_1_BRUV	12	S10_1_SBMP_20180325_BRUV_L561 (2).MP4	3218	S10_1_SBMP_20180325_BRUV_R562 (2).MP4	3060	21.68500	Soak time	20.32197	150.50606	1.46484	2.56881	1051.36722	17.81322	32.63523	23.71206	-320.03759	-31.95491	-1000.96346	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
SBMP_20180325_S10_1_BRUV	16	S10_1_SBMP_20180325_BRUV_L561 (2).MP4	5166	S10_1_SBMP_20180325_BRUV_R562 (2).MP4	5008	22.76830	Soak time	21.40527	223.90501	1.42510	0.83210	1271.56519	16.88149	13.57151	22.66314	-340.34235	143.23191	-1216.77021	Lethrinidae	Lethrinus	laticaudis	37351006	1	AD	Passing			
SBMP_20180325_S10_1_BRUV	17	S10_1_SBMP_20180325_BRUV_L561 (2).MP4	5739	S10_1_SBMP_20180325_BRUV_R562 (2).MP4	5581	23.08695	Soak time	21.72392	546.43693	1.66868	6.47480	1393.81867	8.91227	13.72360	15.57233	-156.27789	149.01128	-1376.99068	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
SBMP_20180325_S10_1_BRUV	18	S10_1_SBMP_20180325_BRUV_L561 (2).MP4	6648	S10_1_SBMP_20180325_BRUV_R562 (2).MP4	6490	23.59246	Soak time	22.22943	528.72104	9.18130	15.04997	2334.24553	23.46949	52.37593	0.20212	-921.50808	122.67924	-2141.13868	Carcharhinidae		spp		1	AD	Passing			
SBMP_20180325_S10_1_BRUV	19	S10_1_SBMP_20180325_BRUV_L561 (2).MP4	8053	S10_1_SBMP_20180325_BRUV_R562 (2).MP4	7895	24.37379	Soak time	23.01077	171.79675	1.30757	7.44264	1237.61418	7.22290	15.36557	2.77222	126.10434	91.16252	-1227.79312	Lutjanidae	Lutjanus	carponotatus	37346011	1	AD	Passing			
SBMP_20180325_S10_1_BRUV	22	S10_1_SBMP_20180325_BRUV_L561 (2).MP4	10866	S10_1_SBMP_20180325_BRUV_R562 (2).MP4	10708	25.93813	Soak time	24.57511	224.87702	1.64963	2.96142	1271.40684	18.68431	20.57015	26.30893	-395.52443	97.22922	-1204.40121	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
SBMP_20180325_S10_1_BRUV	25	S10_1_SBMP_20180325_BRUV_L561 (2).MP4	34222	S10_1_SBMP_20180325_BRUV_R562 (2).MP4	34064	38.92667	Soak time	37.56364	564.16386	5.71774	11.05496	2490.76677	23.97821	19.58591	2.94676	840.38496	564.21938	-2275.81385	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing			
