OpCode	TapeReader	Depth	Comment	Info5Name	Info5Value	Info6Name	Info6Value	Info7Name	Info7Value	Info8Name	Info8Value	Info9Name	Info9Value	Info10Name	Info10Value	Info11Name	Info11Value	Info12Name	Info12Value
PPB001	Scott Gray	5		Latitude	-38.196919	Longitude	144.71415	Date	17/02/2022	Time	8:55	MPAStatus	Fished	Site	Port Phillip Bay	Year	2022	Spare	Sand, algae
PPB002	Scott Gray	4.5		Latitude	-37.866336	Longitude	144.875823	Date	4/04/2022	Time	13:20	MPAStatus	No Take	Site	Port Phillip Bay	Year	2022	Spare	Reef, algae
PPB003	Scott Gray	1.1		Latitude	-38.359357	Longitude	144.790212	Date	15/02/2022	Time	15:24	MPAStatus	Fished	Site	Port Phillip Bay	Year	2022	Spare	Sand
PPB004	Scott Gray	6.4		Latitude	-38.29667168	Longitude	144.61299	Date	9/04/2022	Time	13:22	MPAStatus	Not recorded	Site	Port Phillip Bay	Year	2022	Spare	Reef, macroalgae
PPB005	Scott Gray	7.8		Latitude	-38.29406433	Longitude	144.59827	Date	9/04/2022	Time	13:15	MPAStatus	Not recorded	Site	Port Phillip Bay	Year	2022	Spare	Reef, macroalgae
PPB006	Scott Gray	9.2		Latitude	-38.29636099	Longitude	144.60595	Date	9/04/2022	Time	13:19	MPAStatus	Not recorded	Site	Port Phillip Bay	Year	2022	Spare	Reef, macroalgae
PPB007	Darcy Cutter	13.2		Latitude	-38.32010002	Longitude	144.65013	Date	04/03/2022	Time	11.01	MPAStatus	No Take 	Site	Port Phillip bay 	Year	2022	Spare	
PPB008	Darcy Cutter	16		Latitude	-38.32656179	Longitude	144.67468	Date	04/03/2022	Time	10:44	MPAStatus	Fished 	Site	Port Phillip bay 	Year	2022	Spare	
PPB009	Darcy Cutter	15		Latitude	-38.32521433	Longitude	144.66387	Date	04/03/2022	Time	10:47	MPAStatus	Fished 	Site	Port Phillip bay 	Year	2022	Spare	
PPB010	Darcy Cutter	12.4		Latitude	-38.32011068	Longitude	144.66498	Date	04/03/2022	Time	10:54	MPAStatus	Fished 	Site	Port Phillip Bay 	Year	2022	Spare	
PPB011	Darcy Cutter	13		Latitude	-38.32349749	Longitude	144.65847	Date	04/03/2022	Time	10:51	MPAStatus	Fished 	Site	Port Phillip bay 	Year	2022	Spare	
