Dot Point Measurements

Generated: Tuesday 27 May 2025 08:44:27

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers			Radius %
INV-BV-011_1_01_20240518_BRUV_1_L15_GX010042.MP4_0003595.jpg	      0		941	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-011	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-011_1_01_20240518_BRUV_1_L15_GX010042.MP4_0003595.jpg	      0		139	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-011	1													100.0
INV-BV-011_1_01_20240518_BRUV_1_L15_GX010042.MP4_0003595.jpg	      0		406	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-011	1													89.9
INV-BV-011_1_01_20240518_BRUV_1_L15_GX010042.MP4_0003595.jpg	      0		674	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-011	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-011_1_01_20240518_BRUV_1_L15_GX010042.MP4_0003595.jpg	      0		941	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-011	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		139	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													100.0
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		406	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													89.9
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		674	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		941	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		139	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													64.2
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		406	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													46.9
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		674	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		941	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		139	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													46.5
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		406	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													15.5
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		674	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					15.5
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		941	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					46.5
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		139	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													64.2
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		406	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													46.9
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		674	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		941	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		139	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													100.0
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		406	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1													89.9
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		674	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-012_1_01_20240523_BRUV_9_L31_GX010066.MP4_0023851.jpg	      0		941	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-012	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		139	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1													100.0
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		406	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1													89.9
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		674	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		941	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		139	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1													64.2
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		406	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1													46.9
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		674	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Moderate (1-3m)	2					46.9
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		941	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		139	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1													46.5
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		406	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Low (<1m)	1					15.5
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		674	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Low (<1m)	1					15.5
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		941	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Low (<1m)	1					46.5
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		139	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1													64.2
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		406	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		674	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		941	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		139	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1													100.0
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		406	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		674	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Moderate (1-3m)	2					89.9
INV-BV-013_1_01_20240526_BRUV_5_L23_GX010052.MP4_0119989.jpg	      0		941	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-013	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		139	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													100.0
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		406	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													89.9
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		674	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		941	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		139	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													64.2
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		406	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													46.9
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		674	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Flat		0					46.9
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		941	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		139	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													46.5
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		406	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													15.5
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		674	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Flat		0					15.5
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		941	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Flat		0					46.5
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		139	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													64.2
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		406	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													46.9
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		674	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Flat		0					46.9
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		941	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Flat		0					64.2
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		139	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													100.0
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		406	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1													89.9
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		674	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Flat		0					89.9
INV-BV-014_1_01_20240521_BRUV_3_L19_GX010041.MP4_0016787.jpg	      0		941	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-014	1					Relief	Flat		0					100.0
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		139	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1													100.0
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		406	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1													89.9
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		674	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		941	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		139	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1													64.2
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		406	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		674	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		941	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		139	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1													46.5
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		406	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					15.5
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		674	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					15.5
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		941	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					46.5
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		139	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1													64.2
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		406	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		674	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		941	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		139	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1													100.0
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		406	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		674	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-015_1_01_20240518_BRUV_5_L23_GX010035.MP4_0022349.jpg	      0		941	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-015	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		139	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1													100.0
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		406	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		674	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		941	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		139	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1													64.2
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		406	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		674	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		941	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		139	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1													46.5
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		406	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					15.5
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		674	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					15.5
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		941	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					46.5
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		139	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1													64.2
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		406	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		674	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		941	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Flat		0					64.2
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		139	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1													100.0
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		406	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		674	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-016_1_01_20240517_BRUV_1_L15_GX010038.MP4_0004963.jpg	      0		941	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-016	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		139	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													84.3
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		406	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													74.3
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		674	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Flat		0					73.5
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		941	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Flat		0					82.0
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		139	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													54.7
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		406	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													37.6
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		674	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Flat		0					35.9
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		941	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Low / moderate	Low (<1m)	1					51.2
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		139	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													43.0
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		406	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													16.4
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		674	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Flat		0					12.0
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		941	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Low / moderate	Low (<1m)	1					38.4
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		139	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													60.6
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		406	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													45.8
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		674	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Flat		0					44.4
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		941	1342											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Flat		0					57.5
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		139	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													92.0
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		406	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													83.0
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		674	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Flat		0					82.3
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		941	1724											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1					Relief	Flat		0					90.0
INV-BV-017_1_01_20240524_BRUV_7_L27_GX010048.MP4_0009422.jpg	      0		1017	35											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-017	1													100.0
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		139	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1													100.0
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		406	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1													89.9
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		674	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1					Relief	Low / moderate	Low (<1m)	1					89.9
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		941	196											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1					Relief	Low / moderate	Low (<1m)	1					100.0
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		139	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1													64.2
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		406	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1													46.9
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		674	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1					Relief	Low / moderate	Low (<1m)	1					46.9
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		941	578											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1					Relief	Low / moderate	Low (<1m)	1					64.2
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		139	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1													46.5
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		406	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1													15.5
INV-BV-019_1_01_20240522_BRUV_6_L95_GX010045.MP4_0021473.jpg	      0		674	960											2024-05_Wudjari_stereo-BRUVs	Yes	INV-BV-019	1					Relief	Low / moderate	Low (<1m)	1					15.5
