Dot Point Measurements

Generated: Monday 26 May 2025 15:36:26

Filename	Frame	Time (mins)	Image row	Image col											campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	check		Radius %
INV-BV-003_1_X.JPG	      0		3562	3941											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							34.7
INV-BV-003_1_X.JPG	      0		3142	2401											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							42.7
INV-BV-003_1_X.JPG	      0		3630	2984											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							12.7
INV-BV-003_1_X.JPG	      0		4829	3139											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							37.2
INV-BV-003_1_X.JPG	      0		3633	5253											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							85.3
INV-BV-003_1_X.JPG	      0		4599	4399											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							57.6
INV-BV-003_1_X.JPG	      0		3934	3590											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							17.9
INV-BV-003_1_X.JPG	      0		4862	1697											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							69.7
INV-BV-003_1_X.JPG	      0		3785	2525											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							25.3
INV-BV-003_1_X.JPG	      0		3660	664											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							100.0
INV-BV-003_1_X.JPG	      0		4364	3222											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							18.8
INV-BV-003_1_X.JPG	      0		3215	5210											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							87.3
INV-BV-003_1_X.JPG	      0		3623	3937											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-003	1					Substrate	Unconsolidated (soft)							33.7
INV-BV-005_1_X.JPG	      0		3017	787											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								82.4
INV-BV-005_1_X.JPG	      0		2755	875											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								80.9
INV-BV-005_1_X.JPG	      0		2752	2414											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								26.8
INV-BV-005_1_X.JPG	      0		4009	4905											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Substrate	Unconsolidated (soft)							85.0
INV-BV-005_1_X.JPG	      0		2694	879											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								81.3
INV-BV-005_1_X.JPG	      0		2664	3454											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								32.6
INV-BV-005_1_X.JPG	      0		2546	4618											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								74.0
INV-BV-005_1_X.JPG	      0		3916	5290											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Substrate	Unconsolidated (soft)							98.3
INV-BV-005_1_X.JPG	      0		3354	5133											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Substrate	Unconsolidated (soft)							88.8
INV-BV-005_1_X.JPG	      0		4305	3045											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Substrate	Unconsolidated (soft)							41.6
INV-BV-005_1_X.JPG	      0		3778	2302											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Sessile invertebrates								30.3
INV-BV-005_1_X.JPG	      0		2455	2305											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								38.6
INV-BV-005_1_X.JPG	      0		2625	829											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								84.0
INV-BV-005_1_X.JPG	      0		3075	2123											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								30.3
INV-BV-005_1_X.JPG	      0		3785	3003											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Substrate	Unconsolidated (soft)							21.3
INV-BV-005_1_X.JPG	      0		3628	3558											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Substrate	Unconsolidated (soft)							30.6
INV-BV-005_1_X.JPG	      0		3888	3521											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Substrate	Unconsolidated (soft)							35.5
INV-BV-005_1_X.JPG	      0		2973	3321											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								20.8
INV-BV-005_1_X.JPG	      0		2563	421											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Unscorable								100.0
INV-BV-005_1_X.JPG	      0		4377	4674											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-005	1					Substrate	Unconsolidated (soft)							83.2
INV-BV-007_1_X.JPG	      0		3481	85											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							89.6
INV-BV-007_1_X.JPG	      0		3579	2681											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							13.3
INV-BV-007_1_X.JPG	      0		4714	2578											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							26.0
INV-BV-007_1_X.JPG	      0		4806	3725											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							47.4
INV-BV-007_1_X.JPG	      0		2524	849											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Unscorable								79.2
INV-BV-007_1_X.JPG	      0		4358	3050											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							19.6
INV-BV-007_1_X.JPG	      0		4677	2312											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							27.1
INV-BV-007_1_X.JPG	      0		4131	2475											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							8.1
INV-BV-007_1_X.JPG	      0		4459	707											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							68.7
INV-BV-007_1_X.JPG	      0		4402	3158											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							23.4
INV-BV-007_1_X.JPG	      0		3875	1268											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							47.4
INV-BV-007_1_X.JPG	      0		4220	5529											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							100.0
INV-BV-007_1_X.JPG	      0		3172	4848											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Unscorable								80.9
INV-BV-007_1_X.JPG	      0		2479	1290											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Unscorable								69.1
INV-BV-007_1_X.JPG	      0		3842	4015											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							47.6
INV-BV-007_1_X.JPG	      0		3714	730											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							66.4
INV-BV-007_1_X.JPG	      0		3016	2376											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							33.9
INV-BV-007_1_X.JPG	      0		4675	2425											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							25.6
INV-BV-007_1_X.JPG	      0		4528	4521											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							67.7
INV-BV-007_1_X.JPG	      0		4610	4163											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-007	1					Substrate	Unconsolidated (soft)							57.1
INV-BV-010_1_X.JPG	      0		2682	4544											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Unscorable								67.4
INV-BV-010_1_X.JPG	      0		3172	1064											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Unscorable								78.5
INV-BV-010_1_X.JPG	      0		2900	3886											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Sessile invertebrates								41.7
INV-BV-010_1_X.JPG	      0		4557	3037											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							37.4
INV-BV-010_1_X.JPG	      0		3676	3090											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							3.7
INV-BV-010_1_X.JPG	      0		3949	880											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							85.1
INV-BV-010_1_X.JPG	      0		4010	3771											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							32.2
INV-BV-010_1_X.JPG	      0		4048	2079											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							41.6
INV-BV-010_1_X.JPG	      0		4518	4303											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							60.2
INV-BV-010_1_X.JPG	      0		3731	4490											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							55.8
INV-BV-010_1_X.JPG	      0		3181	3287											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							18.1
INV-BV-010_1_X.JPG	      0		4184	1152											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							76.9
INV-BV-010_1_X.JPG	      0		2537	5419											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Unscorable								100.0
INV-BV-010_1_X.JPG	      0		3718	1147											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							73.8
INV-BV-010_1_X.JPG	      0		2550	4923											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Unscorable								82.6
INV-BV-010_1_X.JPG	      0		4751	4131											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							61.2
INV-BV-010_1_X.JPG	      0		3261	2291											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							32.0
INV-BV-010_1_X.JPG	      0		4154	2366											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							34.4
INV-BV-010_1_X.JPG	      0		3587	1720											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Substrate	Unconsolidated (soft)							51.4
INV-BV-010_1_X.JPG	      0		2592	3471											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-010	1					Unscorable								41.7
INV-BV-011_1_X.JPG	      0		3374	522											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							78.9
INV-BV-011_1_X.JPG	      0		4076	3213											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							24.5
INV-BV-011_1_X.JPG	      0		4790	1256											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Unscorable								66.3
INV-BV-011_1_X.JPG	      0		2446	1590											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Unscorable								58.7
INV-BV-011_1_X.JPG	      0		3144	2289											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							23.1
INV-BV-011_1_X.JPG	      0		3794	2651											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							5.7
INV-BV-011_1_X.JPG	      0		4544	3089											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							35.6
INV-BV-011_1_X.JPG	      0		3772	2380											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Unscorable								12.2
INV-BV-011_1_X.JPG	      0		4573	2193											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							38.1
INV-BV-011_1_X.JPG	      0		2805	5122											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Unscorable								92.7
INV-BV-011_1_X.JPG	      0		4283	1908											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							36.5
INV-BV-011_1_X.JPG	      0		2473	634											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Unscorable								85.4
INV-BV-011_1_X.JPG	      0		2555	3265											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Unscorable								44.3
INV-BV-011_1_X.JPG	      0		2885	3374											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							36.7
INV-BV-011_1_X.JPG	      0		4661	5269											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							100.0
INV-BV-011_1_X.JPG	      0		2640	2736											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Unscorable								36.2
INV-BV-011_1_X.JPG	      0		3081	3089											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							24.8
INV-BV-011_1_X.JPG	      0		4185	3668											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							40.3
INV-BV-011_1_X.JPG	      0		4463	4784											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							81.1
INV-BV-011_1_X.JPG	      0		4292	806											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-011	1					Substrate	Unconsolidated (soft)							72.0
INV-BV-012_1_X.JPG	      0		2850	76											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							91.7
INV-BV-012_1_X.JPG	      0		4060	4438											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							67.1
INV-BV-012_1_X.JPG	      0		4677	808											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							78.7
INV-BV-012_1_X.JPG	      0		3577	334											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							81.1
INV-BV-012_1_X.JPG	      0		3220	3217											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							20.8
INV-BV-012_1_X.JPG	      0		3501	651											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							69.8
INV-BV-012_1_X.JPG	      0		3148	2805											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							9.8
INV-BV-012_1_X.JPG	      0		2998	1272											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							49.8
INV-BV-012_1_X.JPG	      0		2580	833											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Unscorable								69.2
INV-BV-012_1_X.JPG	      0		4142	2765											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							27.1
INV-BV-012_1_X.JPG	      0		4122	5405											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							100.0
INV-BV-012_1_X.JPG	      0		2497	4829											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Unscorable								82.4
INV-BV-012_1_X.JPG	      0		3618	5070											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							85.2
INV-BV-012_1_X.JPG	      0		3144	3570											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							33.4
INV-BV-012_1_X.JPG	      0		3782	1277											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							49.9
INV-BV-012_1_X.JPG	      0		2996	1509											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							41.8
INV-BV-012_1_X.JPG	      0		3869	5364											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							96.6
INV-BV-012_1_X.JPG	      0		2962	4099											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							52.9
INV-BV-012_1_X.JPG	      0		2833	3033											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							23.4
INV-BV-012_1_X.JPG	      0		2952	1529											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-012	1					Substrate	Unconsolidated (soft)							41.7
INV-BV-013_1_X.JPG	      0		3591	3206											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							23.9
INV-BV-013_1_X.JPG	      0		4408	4086											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							64.1
INV-BV-013_1_X.JPG	      0		4799	1915											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							50.6
INV-BV-013_1_X.JPG	      0		2506	2008											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Unscorable								46.5
INV-BV-013_1_X.JPG	      0		4213	350											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							85.9
INV-BV-013_1_X.JPG	      0		2443	1474											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Unscorable								60.0
INV-BV-013_1_X.JPG	      0		2475	2206											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Sponges								44.8
INV-BV-013_1_X.JPG	      0		3071	2108											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							26.6
INV-BV-013_1_X.JPG	      0		4664	1616											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							53.0
INV-BV-013_1_X.JPG	      0		4150	946											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							63.9
INV-BV-013_1_X.JPG	      0		3575	3534											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							36.2
INV-BV-013_1_X.JPG	      0		4803	4961											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							100.0
INV-BV-013_1_X.JPG	      0		2860	4486											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Unscorable								77.2
INV-BV-013_1_X.JPG	      0		3261	3697											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Sessile invertebrates								44.3
INV-BV-013_1_X.JPG	      0		3201	3329											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Bryozoa								32.5
INV-BV-013_1_X.JPG	      0		4365	842											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							70.4
INV-BV-013_1_X.JPG	      0		4795	3302											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							52.0
INV-BV-013_1_X.JPG	      0		3598	684											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							70.5
INV-BV-013_1_X.JPG	      0		2809	2747											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Substrate	Unconsolidated (soft)							30.9
INV-BV-013_1_X.JPG	      0		2723	3843											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-013	1					Unscorable								58.3
INV-BV-014_1_X.JPG	      0		4760	2479											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							35.7
INV-BV-014_1_X.JPG	      0		3930	2694											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							7.1
INV-BV-014_1_X.JPG	      0		2735	4954											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							81.4
INV-BV-014_1_X.JPG	      0		3526	3086											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							13.7
INV-BV-014_1_X.JPG	      0		4759	5417											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							96.4
INV-BV-014_1_X.JPG	      0		2579	1636											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Unscorable								52.6
INV-BV-014_1_X.JPG	      0		4748	213											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							90.6
INV-BV-014_1_X.JPG	      0		4489	782											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							69.8
INV-BV-014_1_X.JPG	      0		2637	1320											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Unscorable								59.2
INV-BV-014_1_X.JPG	      0		4756	1997											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							42.3
INV-BV-014_1_X.JPG	      0		2756	4466											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							66.5
INV-BV-014_1_X.JPG	      0		3672	3745											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							34.1
INV-BV-014_1_X.JPG	      0		4804	5514											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							100.0
INV-BV-014_1_X.JPG	      0		3470	196											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							84.8
INV-BV-014_1_X.JPG	      0		2984	1339											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							52.4
INV-BV-014_1_X.JPG	      0		3630	1697											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							34.4
INV-BV-014_1_X.JPG	      0		2818	3193											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							33.9
INV-BV-014_1_X.JPG	      0		4490	761											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							70.4
INV-BV-014_1_X.JPG	      0		3127	4347											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							57.7
INV-BV-014_1_X.JPG	      0		3709	4637											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-014	1					Substrate	Unconsolidated (soft)							63.9
INV-BV-015_1_X.JPG	      0		3737	2243											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							1.2
INV-BV-015_1_X.JPG	      0		2994	2625											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							26.0
INV-BV-015_1_X.JPG	      0		3420	293											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							64.8
INV-BV-015_1_X.JPG	      0		4807	310											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							72.9
INV-BV-015_1_X.JPG	      0		2443	610											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Unscorable								67.8
INV-BV-015_1_X.JPG	      0		4282	20											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							75.3
INV-BV-015_1_X.JPG	      0		3410	1745											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							19.6
INV-BV-015_1_X.JPG	      0		4710	4075											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							67.0
INV-BV-015_1_X.JPG	      0		2879	1604											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							34.6
INV-BV-015_1_X.JPG	      0		3462	3513											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							41.2
INV-BV-015_1_X.JPG	      0		3911	2936											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							22.6
INV-BV-015_1_X.JPG	      0		3457	1086											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							39.3
INV-BV-015_1_X.JPG	      0		3138	4894											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							87.2
INV-BV-015_1_X.JPG	      0		4338	3382											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							41.5
INV-BV-015_1_X.JPG	      0		4387	289											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							67.9
INV-BV-015_1_X.JPG	      0		4148	3116											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							30.9
INV-BV-015_1_X.JPG	      0		2720	965											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Unscorable								53.2
INV-BV-015_1_X.JPG	      0		4569	3153											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							40.0
INV-BV-015_1_X.JPG	      0		3078	5284											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							100.0
INV-BV-015_1_X.JPG	      0		4329	3241											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-015	1					Substrate	Unconsolidated (soft)							37.4
INV-BV-016_1_X.JPG	      0		2813	2411											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-016	1					Unscorable								40.6
INV-BV-016_1_X.JPG	      0		3007	1046											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-016	1					Substrate	Unconsolidated (soft)							74.6
INV-BV-016_1_X.JPG	      0		4719	5228											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-016	1					Substrate	Unconsolidated (soft)							88.7
INV-BV-016_1_X.JPG	      0		4702	703											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-016	1					Substrate	Unconsolidated (soft)							87.7
INV-BV-016_1_X.JPG	      0		4437	877											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-016	1					Substrate	Unconsolidated (soft)							78.5
INV-BV-016_1_X.JPG	      0		2482	2669											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-016	1					Unscorable								48.6
INV-BV-016_1_X.JPG	      0		4255	5315											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-016	1					Substrate	Unconsolidated (soft)							86.9
INV-BV-016_1_X.JPG	      0		3552	1447											2024-05_Wudjari_stereo-BRUVs	No	INV-BV-016	1					Sessile invertebrates								55.1
